,RaceId,DriverId,ConstructorId,GridNumber,DriverPosition
21034,851,30,131,9,\N
21035,851,2,4,14,\N
21036,851,15,205,19,\N
21037,852,20,9,1,1
21038,852,17,9,3,2
21039,852,18,1,13,3
21040,852,4,6,8,4
21041,852,30,131,24,5
21042,852,3,131,5,6
21043,852,16,10,15,7
21044,852,13,6,4,8
21045,852,808,4,10,9
21046,852,813,3,21,10
21047,852,814,10,17,11
21048,852,155,15,12,12
21049,852,811,4,7,13
21050,852,15,205,18,14
21051,852,5,205,16,15
21052,852,22,3,14,16
21053,852,816,166,20,17
21054,852,10,166,19,18
21055,852,24,164,22,19
21056,852,815,15,9,\N
21057,852,817,164,23,\N
21058,852,1,1,2,\N
21059,852,67,5,11,\N
21060,852,153,5,6,\N
21061,853,20,9,1,1
21062,853,18,1,3,2
21063,853,4,6,4,3
21064,853,1,1,2,4
21065,853,30,131,8,5
21066,853,13,6,6,6
21067,853,153,5,18,7
21068,853,814,10,11,8
21069,853,811,4,10,9
21070,853,67,5,16,10
21071,853,813,3,14,11
21072,853,22,3,13,12
21073,853,5,205,20,13
21074,853,15,205,19,14
21075,853,10,166,21,15
21076,853,817,164,23,\N
21077,853,815,15,15,\N
21078,853,155,15,17,\N
21079,853,16,10,12,\N
21080,853,17,9,5,\N
21081,853,816,166,22,\N
21082,853,808,4,7,\N
21083,853,3,131,9,\N
21084,853,24,164,24,\N
21085,854,20,9,1,1
21086,854,18,1,3,2
21087,854,17,9,2,3
21088,854,4,6,5,4
21089,854,1,1,4,5
21090,854,814,10,10,6
21091,854,3,131,7,7
21092,854,16,10,9,8
21093,854,13,6,6,9
21094,854,815,15,11,10
21095,854,813,3,13,11
21096,854,67,5,14,12
21097,854,22,3,12,13
21098,854,155,15,17,14
21099,854,811,4,15,15
21100,854,5,205,19,16
21101,854,808,4,18,17
21102,854,816,166,22,18
21103,854,817,164,23,19
21104,854,24,164,24,20
21105,854,153,5,16,21
21106,854,15,205,20,\N
21107,854,30,131,8,\N
21108,854,10,166,21,\N
21109,855,18,1,2,1
21110,855,4,6,5,2
21111,855,20,9,1,3
21112,855,17,9,6,4
21113,855,1,1,3,5
21114,855,30,131,8,6
21115,855,13,6,4,7
21116,855,815,15,17,8
21117,855,808,4,10,9
21118,855,3,131,23,10
21119,855,16,10,11,11
21120,855,814,10,12,12
21121,855,155,15,7,13
21122,855,813,3,14,14
21123,855,153,5,16,15
21124,855,811,4,9,16
21125,855,22,3,13,17
21126,855,5,205,18,18
21127,855,15,205,19,19
21128,855,10,166,21,20
21129,855,816,166,20,21
21130,855,817,164,22,22
21131,855,24,164,24,23
21132,855,67,5,15,\N
21133,856,20,9,2,1
21134,856,1,1,1,2
21135,856,17,9,4,3
21136,856,18,1,3,4
21137,856,4,6,6,5
21138,856,13,6,5,6
21139,856,153,5,11,7
21140,856,3,131,7,8
21141,856,67,5,13,9
21142,856,814,10,9,10
21143,856,16,10,10,11
21144,856,22,3,18,12
21145,856,811,4,15,13
21146,856,5,205,19,14
21147,856,155,15,14,15
21148,856,815,15,17,16
21149,856,15,205,20,17
21150,856,10,166,21,18
21151,856,817,164,24,19
21152,856,816,166,22,20
21153,856,24,164,23,21
21154,856,813,3,16,\N
21155,856,808,4,8,\N
21156,856,30,131,12,\N
21157,857,20,9,1,1
21158,857,18,1,4,2
21159,857,4,6,3,3
21160,857,17,9,2,4
21161,857,30,131,11,5
21162,857,3,131,7,6
21163,857,1,1,5,7
21164,857,153,5,10,8
21165,857,16,10,8,9
21166,857,815,15,20,10
21167,857,808,4,16,11
21168,857,811,4,14,12
21169,857,814,10,12,13
21170,857,5,205,18,14
21171,857,22,3,15,15
21172,857,816,166,21,16
21173,857,39,164,24,17
21174,857,817,164,23,18
21175,857,15,205,19,19
21176,857,13,6,6,\N
21177,857,67,5,9,\N
21178,857,813,3,13,\N
21179,857,10,166,22,\N
21180,857,155,15,17,\N
21181,858,1,1,2,1
21182,858,4,6,5,2
21183,858,18,1,3,3
21184,858,17,9,4,4
21185,858,13,6,6,5
21186,858,3,131,7,6
21187,858,30,131,8,7
21188,858,16,10,9,8
21189,858,814,10,10,9
21190,858,155,15,16,10
21191,858,815,15,11,11
21192,858,22,3,24,12
21193,858,808,4,12,13
21194,858,813,3,23,14
21195,858,153,5,15,15
21196,858,811,4,14,16
21197,858,5,205,17,17
21198,858,15,205,18,18
21199,858,10,166,19,19
21200,858,24,164,22,20
21201,858,817,164,20,\N
21202,858,67,5,13,\N
21203,858,816,166,21,\N
21204,858,20,9,1,\N
21205,859,17,9,2,1
21206,859,20,9,1,2
21207,859,18,1,3,3
21208,859,4,6,5,4
21209,859,13,6,7,5
21210,859,16,10,8,6
21211,859,3,131,6,7
21212,859,814,10,11,8
21213,859,155,15,16,9
21214,859,808,4,15,10
21215,859,153,5,13,11
21216,859,67,5,14,12
21217,859,815,15,17,13
21218,859,22,3,12,14
21219,859,30,131,10,15
21220,859,5,205,19,16
21221,859,811,4,9,17
21222,859,15,205,20,18
21223,859,816,166,23,19
21224,859,817,164,22,20
21225,859,24,164,21,\N
21226,859,1,1,4,\N
21227,859,813,3,18,\N
21228,859,10,166,24,\N
21229,860,18,1,2,1
21230,860,20,9,6,2
21231,860,1,1,1,3
21232,860,17,9,5,4
21233,860,4,6,12,5
21234,860,155,15,13,6
21235,860,8,208,17,7
21236,860,815,15,22,8
21237,860,817,5,10,9
21238,860,814,10,15,10
21239,860,818,5,11,11
21240,860,3,131,7,12
21241,860,813,3,8,13
21242,860,10,206,20,14
21243,860,819,206,21,15
21244,860,811,3,14,16
21245,860,13,6,16,\N
21246,860,5,207,18,\N
21247,860,808,207,19,\N
21248,860,30,131,4,\N
21249,860,154,208,3,\N
21250,860,807,10,9,\N
21251,860,37,164,0,\N
21252,860,39,164,0,\N
21253,861,4,6,8,1
21254,861,815,15,9,2
21255,861,1,1,1,3
21256,861,17,9,4,4
21257,861,8,208,10,5
21258,861,811,3,13,6
21259,861,814,10,14,7
21260,861,818,5,18,8
21261,861,807,10,16,9
21262,861,30,131,3,10
21263,861,20,9,5,11
21264,861,817,5,15,12
21265,861,3,131,7,13
21266,861,18,1,2,14
21267,861,13,6,12,15
21268,861,808,207,19,16
21269,861,10,206,20,17
21270,861,5,207,24,18
21271,861,813,3,11,19
21272,861,819,206,21,20
21273,861,39,164,23,21
21274,861,37,164,22,22
21275,861,155,15,17,\N
21276,861,154,208,6,\N
21277,862,3,131,1,1
21278,862,18,1,5,2
21279,862,1,1,7,3
21280,862,17,9,6,4
21281,862,20,9,11,5
21282,862,154,208,10,6
21283,862,811,3,14,7
21284,862,813,3,13,8
21285,862,4,6,9,9
21286,862,155,15,3,10
21287,862,815,15,8,11
21288,862,814,10,15,12
21289,862,13,6,12,13
21290,862,8,208,4,14
21291,862,807,10,16,15
21292,862,818,5,24,16
21293,862,817,5,17,17
21294,862,808,207,19,18
21295,862,10,206,20,19
21296,862,819,206,21,20
21297,862,37,164,22,21
21298,862,39,164,23,22
21299,862,5,207,18,23
21300,862,30,131,2,\N
21301,863,20,9,1,1
21302,863,8,208,11,2
21303,863,154,208,7,3
21304,863,17,9,3,4
21305,863,3,131,5,5
21306,863,814,10,10,6
21307,863,4,6,9,7
21308,863,1,1,2,8
21309,863,13,6,14,9
21310,863,30,131,22,10
21311,863,815,15,8,11
21312,863,807,10,13,12
21313,863,155,15,12,13
21314,863,818,5,17,14
21315,863,817,5,6,15
21316,863,808,207,18,16
21317,863,5,207,16,17
21318,863,18,1,4,18
21319,863,10,206,23,19
21320,863,37,164,20,20
21321,863,39,164,24,21
21322,863,811,3,15,22
21323,863,813,3,21,\N
21324,863,819,206,19,\N
21325,864,813,3,1,1
21326,864,4,6,2,2
21327,864,8,208,4,3
21328,864,154,208,3,4
21329,864,155,15,9,5
21330,864,20,9,7,6
21331,864,3,131,6,7
21332,864,1,1,24,8
21333,864,18,1,10,9
21334,864,807,10,13,10
21335,864,17,9,11,11
21336,864,818,5,14,12
21337,864,817,5,15,13
21338,864,814,10,12,14
21339,864,13,6,16,15
21340,864,5,207,19,16
21341,864,808,207,18,17
21342,864,10,206,21,18
21343,864,37,164,22,19
21344,864,815,15,5,\N
21345,864,819,206,20,\N
21346,864,39,164,23,\N
21347,864,811,3,17,\N
21348,864,30,131,8,\N
21349,865,17,9,1,1
21350,865,3,131,2,2
21351,865,4,6,5,3
21352,865,20,9,9,4
21353,865,1,1,3,5
21354,865,13,6,7,6
21355,865,814,10,14,7
21356,865,807,10,10,8
21357,865,8,208,8,9
21358,865,811,3,13,10
21359,865,815,15,23,11
21360,865,818,5,16,12
21361,865,5,207,17,13
21362,865,10,206,19,14
21363,865,39,164,22,15
21364,865,18,1,12,16
21365,865,817,5,15,\N
21366,865,819,206,21,\N
21367,865,30,131,6,\N
21368,865,808,207,18,\N
21369,865,155,15,11,\N
21370,865,37,164,20,\N
21371,865,813,3,24,\N
21372,865,154,208,4,\N
21373,866,1,1,2,1
21374,866,154,208,7,2
21375,866,815,15,15,3
21376,866,20,9,1,4
21377,866,4,6,3,5
21378,866,3,131,5,6
21379,866,17,9,4,7
21380,866,8,208,12,8
21381,866,155,15,11,9
21382,866,13,6,6,10
21383,866,814,10,8,11
21384,866,807,10,13,12
21385,866,813,3,22,13
21386,866,817,5,14,14
21387,866,818,5,19,15
21388,866,18,1,10,16
21389,866,811,3,16,17
21390,866,5,207,17,18
21391,866,808,207,18,19
21392,866,819,206,23,20
21393,866,10,206,21,21
21394,866,30,131,9,\N
21395,866,37,164,20,\N
21396,866,39,164,24,\N
21397,867,4,6,11,1
21398,867,8,208,5,2
21399,867,30,131,12,3
21400,867,17,9,19,4
21401,867,807,10,8,5
21402,867,3,131,6,6
21403,867,814,10,10,7
21404,867,18,1,9,8
21405,867,815,15,15,9
21406,867,811,3,14,10
21407,867,817,5,17,11
21408,867,813,3,3,12
21409,867,808,207,20,13
21410,867,5,207,16,14
21411,867,819,206,23,15
21412,867,13,6,13,16
21413,867,37,164,21,17
21414,867,39,164,22,18
21415,867,1,1,2,19
21416,867,154,208,4,\N
21417,867,20,9,1,\N
21418,867,155,15,7,\N
21419,867,818,5,18,\N
21420,867,10,206,0,\N
21421,868,17,9,2,1
21422,868,4,6,1,2
21423,868,20,9,4,3
21424,868,13,6,5,4
21425,868,8,208,6,5
21426,868,154,208,9,6
21427,868,30,131,3,7
21428,868,1,1,8,8
21429,868,811,3,13,9
21430,868,18,1,16,10
21431,868,155,15,17,11
21432,868,807,10,14,12
21433,868,817,5,12,13
21434,868,818,5,23,14
21435,868,3,131,11,15
21436,868,813,3,7,16
21437,868,5,207,19,17
21438,868,10,206,20,18
21439,868,819,206,24,19
21440,868,37,164,21,20
21441,868,39,164,22,21
21442,868,815,15,15,\N
21443,868,814,10,10,\N
21444,868,808,207,18,\N
21445,869,4,6,1,1
21446,869,18,1,6,2
21447,869,8,208,10,3
21448,869,155,15,12,4
21449,869,20,9,2,5
21450,869,815,15,17,6
21451,869,30,131,3,7
21452,869,17,9,8,8
21453,869,807,10,4,9
21454,869,3,131,21,10
21455,869,814,10,9,11
21456,869,13,6,13,12
21457,869,817,5,11,13
21458,869,818,5,15,14
21459,869,813,3,5,15
21460,869,808,207,18,16
21461,869,811,3,14,17
21462,869,154,208,19,18
21463,869,5,207,16,19
21464,869,819,206,20,20
21465,869,37,164,23,21
21466,869,10,206,22,22
21467,869,39,164,24,23
21468,869,1,1,7,\N
21469,870,1,1,1,1
21470,870,8,208,5,2
21471,870,154,208,2,3
21472,870,20,9,3,4
21473,870,4,6,6,5
21474,870,18,1,4,6
21475,870,811,3,9,7
21476,870,17,9,11,8
21477,870,13,6,7,9
21478,870,3,131,13,10
21479,870,807,10,10,11
21480,870,814,10,12,12
21481,870,813,3,8,13
21482,870,815,15,14,14
21483,870,817,5,18,15
21484,870,818,5,16,16
21485,870,5,207,19,17
21486,870,155,15,15,18
21487,870,808,207,20,19
21488,870,819,206,21,20
21489,870,10,206,22,21
21490,870,37,164,23,22
21491,870,39,164,24,\N
21492,870,30,131,17,\N
21493,871,18,1,1,1
21494,871,20,9,10,2
21495,871,8,208,3,3
21496,871,807,10,11,4
21497,871,13,6,14,5
21498,871,17,9,12,6
21499,871,30,131,13,7
21500,871,818,5,15,8
21501,871,817,5,16,9
21502,871,814,10,9,10
21503,871,3,131,23,11
21504,871,811,3,17,12
21505,871,155,15,2,13
21506,871,808,207,19,14
21507,871,10,206,20,15
21508,871,819,206,22,16
21509,871,5,207,18,17
21510,871,37,164,21,18
21511,871,39,164,24,\N
21512,871,813,3,6,\N
21513,871,815,15,4,\N
21514,871,4,6,5,\N
21515,871,1,1,7,\N
21516,871,154,208,8,\N
21517,872,1,1,1,1
21518,872,815,15,12,2
21519,872,4,6,10,3
21520,872,13,6,3,4
21521,872,8,208,7,5
21522,872,30,131,4,6
21523,872,3,131,6,7
21524,872,814,10,9,8
21525,872,155,15,8,9
21526,872,811,3,13,10
21527,872,813,3,22,11
21528,872,817,5,14,12
21529,872,816,208,15,13
21530,872,5,207,17,14
21531,872,808,207,18,15
21532,872,819,206,20,16
21533,872,10,206,19,17
21534,872,37,164,23,18
21535,872,39,164,21,19
21536,872,17,9,11,20
21537,872,807,10,24,21
21538,872,20,9,5,22
21539,872,18,1,2,\N
21540,872,818,5,16,\N
21541,873,20,9,3,1
21542,873,18,1,4,2
21543,873,4,6,5,3
21544,873,814,10,6,4
21545,873,3,131,10,5
21546,873,8,208,12,6
21547,873,154,208,8,7
21548,873,13,6,13,8
21549,873,817,5,15,9
21550,873,815,15,14,10
21551,873,17,9,7,11
21552,873,10,206,20,12
21553,873,155,15,17,13
21554,873,807,10,11,14
21555,873,5,207,19,15
21556,873,819,206,21,16
21557,873,37,164,24,17
21558,873,811,3,22,18
21559,873,808,207,18,19
21560,873,818,5,16,\N
21561,873,30,131,9,\N
21562,873,813,3,2,\N
21563,873,39,164,23,\N
21564,873,1,1,1,\N
21565,874,20,9,1,1
21566,874,13,6,10,2
21567,874,155,15,3,3
21568,874,18,1,8,4
21569,874,1,1,9,5
21570,874,8,208,7,6
21571,874,807,10,15,7
21572,874,813,3,12,8
21573,874,17,9,2,9
21574,874,817,5,14,10
21575,874,30,131,23,11
21576,874,814,10,11,12
21577,874,818,5,19,13
21578,874,811,3,16,14
21579,874,5,207,17,15
21580,874,10,206,18,16
21581,874,808,207,22,17
21582,874,37,164,20,18
21583,874,154,208,4,19
21584,874,819,206,21,\N
21585,874,39,164,24,\N
21586,874,815,15,5,\N
21587,874,4,6,6,\N
21588,874,3,131,13,\N
21589,875,20,9,2,1
21590,875,17,9,1,2
21591,875,4,6,4,3
21592,875,13,6,6,4
21593,875,8,208,5,5
21594,875,807,10,8,6
21595,875,154,208,7,7
21596,875,818,5,16,8
21597,875,817,5,21,9
21598,875,1,1,3,10
21599,875,815,15,12,11
21600,875,814,10,14,12
21601,875,30,131,10,13
21602,875,813,3,15,14
21603,875,811,3,17,15
21604,875,808,207,18,16
21605,875,5,207,19,17
21606,875,10,206,20,18
21607,875,819,206,24,19
21608,875,39,164,23,20
21609,875,37,164,22,\N
21610,875,155,15,13,\N
21611,875,3,131,9,\N
21612,875,18,1,11,\N
21613,876,20,9,1,1
21614,876,4,6,5,2
21615,876,17,9,2,3
21616,876,1,1,3,4
21617,876,18,1,4,5
21618,876,13,6,6,6
21619,876,8,208,7,7
21620,876,807,10,12,8
21621,876,154,208,11,9
21622,876,811,3,13,10
21623,876,3,131,10,11
21624,876,814,10,16,12
21625,876,817,5,15,13
21626,876,155,15,17,14
21627,876,818,5,18,15
21628,876,813,3,9,16
21629,876,808,207,19,17
21630,876,5,207,20,18
21631,876,819,206,24,19
21632,876,10,206,21,20
21633,876,39,164,23,21
21634,876,30,131,14,22
21635,876,37,164,22,\N
21636,876,815,15,8,\N
21637,877,8,208,4,1
21638,877,4,6,6,2
21639,877,20,9,24,3
21640,877,18,1,5,4
21641,877,813,3,3,5
21642,877,155,15,15,6
21643,877,13,6,8,7
21644,877,811,3,14,8
21645,877,814,10,12,9
21646,877,817,5,16,10
21647,877,30,131,13,11
21648,877,818,5,17,12
21649,877,5,207,18,13
21650,877,10,206,21,14
21651,877,815,15,11,15
21652,877,808,207,20,16
21653,877,37,164,22,17
21654,877,819,206,19,\N
21655,877,154,208,9,\N
21656,877,17,9,2,\N
21657,877,1,1,1,\N
21658,877,39,164,23,\N
21659,877,3,131,7,\N
21660,877,807,10,10,\N
21661,878,1,1,2,1
21662,878,20,9,1,2
21663,878,4,6,7,3
21664,878,13,6,11,4
21665,878,18,1,12,5
21666,878,8,208,4,6
21667,878,154,208,8,7
21668,878,807,10,6,8
21669,878,813,3,9,9
21670,878,811,3,10,10
21671,878,815,15,15,11
21672,878,817,5,18,12
21673,878,3,131,17,13
21674,878,155,15,16,14
21675,878,814,10,13,15
21676,878,30,131,5,16
21677,878,808,207,21,17
21678,878,5,207,22,18
21679,878,10,206,19,19
21680,878,819,206,20,20
21681,878,37,164,23,21
21682,878,39,164,24,22
21683,878,17,9,3,\N
21684,878,818,5,14,\N
21685,879,18,1,2,1
21686,879,4,6,7,2
21687,879,13,6,5,3
21688,879,17,9,3,4
21689,879,807,10,6,5
21690,879,20,9,4,6
21691,879,30,131,13,7
21692,879,818,5,17,8
21693,879,155,15,14,9
21694,879,8,208,8,10
21695,879,808,207,19,11
21696,879,819,206,22,12
21697,879,817,5,15,13
21698,879,5,207,20,14
21699,879,3,131,9,15
21700,879,10,206,21,16
21701,879,37,164,24,17
21702,879,39,164,23,18
21703,879,814,10,10,19
21704,879,1,1,1,\N
21705,879,154,208,18,\N
21706,879,813,3,16,\N
21707,879,811,3,11,\N
21708,879,815,15,12,\N
21709,880,8,208,7,1
21710,880,4,6,5,2
21711,880,20,9,1,3
21712,880,13,6,4,4
21713,880,1,131,3,5
21714,880,17,9,2,6
21715,880,16,10,12,7
21716,880,814,10,9,8
21717,880,18,1,10,9
21718,880,154,208,8,10
21719,880,815,1,15,11
21720,880,818,5,13,12
21721,880,821,15,18,13
21722,880,822,3,16,14
21723,880,824,206,19,15
21724,880,819,207,22,16
21725,880,820,206,20,17
21726,880,823,207,21,18
21727,880,817,5,14,\N
21728,880,3,131,6,\N
21729,880,813,3,17,\N
21730,880,807,15,11,\N
21731,881,20,9,1,1
21732,881,17,9,5,2
21733,881,1,131,4,3
21734,881,3,131,6,4
21735,881,13,6,2,5
21736,881,154,208,11,6
21737,881,8,208,10,7
21738,881,807,15,12,8
21739,881,815,1,9,9
21740,881,818,5,17,10
21741,881,822,3,18,11
21742,881,821,15,14,12
21743,881,824,206,19,13
21744,881,819,207,20,14
21745,881,823,207,22,15
21746,881,820,206,21,16
21747,881,18,1,7,17
21748,881,817,5,13,18
21749,881,813,3,16,\N
21750,881,16,10,8,\N
21751,881,814,10,15,\N
21752,881,4,6,3,\N
21753,882,4,6,3,1
21754,882,8,208,2,2
21755,882,1,131,1,3
21756,882,20,9,9,4
21757,882,18,1,8,5
21758,882,13,6,5,6
21759,882,817,5,7,7
21760,882,814,10,11,8
21761,882,154,208,6,9
21762,882,807,15,10,10
21763,882,815,1,12,11
21764,882,818,5,15,12
21765,882,822,3,16,13
21766,882,813,3,14,14
21767,882,824,206,18,15
21768,882,819,207,20,16
21769,882,820,206,19,17
21770,882,823,207,21,18
21771,882,3,131,4,\N
21772,882,17,9,22,\N
21773,882,16,10,13,\N
21774,882,821,15,17,\N
21775,883,20,9,2,1
21776,883,8,208,8,2
21777,883,154,208,11,3
21778,883,814,10,5,4
21779,883,1,131,9,5
21780,883,815,1,12,6
21781,883,17,9,7,7
21782,883,4,6,3,8
21783,883,3,131,1,9
21784,883,18,1,10,10
21785,883,813,3,17,11
21786,883,807,15,14,12
21787,883,16,10,6,13
21788,883,822,3,15,14
21789,883,13,6,4,15
21790,883,817,5,13,16
21791,883,819,207,18,17
21792,883,821,15,22,18
21793,883,824,206,19,19
21794,883,820,206,21,20
21795,883,823,207,20,21
21796,883,818,5,16,\N
21797,884,4,6,5,1
21798,884,8,208,4,2
21799,884,13,6,9,3
21800,884,20,9,3,4
21801,884,17,9,7,5
21802,884,3,131,1,6
21803,884,814,10,10,7
21804,884,18,1,14,8
21805,884,815,1,8,9
21806,884,817,5,11,10
21807,884,821,15,19,11
21808,884,1,131,2,12
21809,884,16,10,13,13
21810,884,813,3,17,14
21811,884,807,15,15,15
21812,884,822,3,16,16
21813,884,819,207,22,17
21814,884,824,206,20,18
21815,884,820,206,21,19
21816,884,818,5,12,20
21817,884,823,207,18,21
21818,884,154,208,6,22
21819,885,3,131,1,1
21820,885,20,9,3,2
21821,885,17,9,4,3
21822,885,1,131,2,4
21823,885,16,10,8,5
21824,885,18,1,9,6
21825,885,4,6,6,7
21826,885,818,5,10,8
21827,885,814,10,17,9
21828,885,8,208,5,10
21829,885,807,15,11,11
21830,885,822,3,14,12
21831,885,821,15,19,13
21832,885,820,206,22,14
21833,885,823,207,15,15
21834,885,815,1,7,16
21835,885,154,208,13,\N
21836,885,817,5,12,\N
21837,885,824,206,20,\N
21838,885,813,3,16,\N
21839,885,13,6,21,\N
21840,885,819,207,18,\N
21841,886,20,9,1,1
21842,886,4,6,6,2
21843,886,1,131,2,3
21844,886,17,9,5,4
21845,886,3,131,4,5
21846,886,818,5,7,6
21847,886,814,10,17,7
21848,886,13,6,16,8
21849,886,8,208,10,9
21850,886,16,10,8,10
21851,886,815,1,12,11
21852,886,18,1,14,12
21853,886,154,208,22,13
21854,886,822,3,3,14
21855,886,817,5,11,15
21856,886,813,3,13,16
21857,886,824,206,19,17
21858,886,819,207,18,18
21859,886,820,206,20,19
21860,886,821,15,15,20
21861,886,807,15,9,\N
21862,886,823,207,21,\N
21863,887,3,131,2,1
21864,887,17,9,4,2
21865,887,4,6,9,3
21866,887,1,131,1,4
21867,887,8,208,8,5
21868,887,13,6,11,6
21869,887,16,10,6,7
21870,887,817,5,5,8
21871,887,814,10,21,9
21872,887,807,15,14,10
21873,887,813,3,15,11
21874,887,822,3,16,12
21875,887,18,1,10,13
21876,887,821,15,17,14
21877,887,819,207,18,15
21878,887,824,206,19,16
21879,887,820,206,20,17
21880,887,823,207,22,18
21881,887,154,208,7,19
21882,887,815,1,13,20
21883,887,20,9,3,\N
21884,887,818,5,12,\N
21885,888,20,9,2,1
21886,888,8,208,4,2
21887,888,154,208,5,3
21888,888,4,6,8,4
21889,888,1,131,1,5
21890,888,18,1,9,6
21891,888,17,9,3,7
21892,888,815,1,13,8
21893,888,3,131,11,9
21894,888,807,15,10,10
21895,888,814,10,12,11
21896,888,817,5,6,12
21897,888,16,10,15,13
21898,888,821,15,14,14
21899,888,813,3,18,15
21900,888,822,3,17,16
21901,888,819,207,22,17
21902,888,823,207,20,18
21903,888,820,206,21,19
21904,888,818,5,16,\N
21905,888,824,206,19,\N
21906,888,13,6,7,\N
21907,890,1,131,1,1
21908,890,8,208,6,2
21909,890,20,9,2,3
21910,890,17,9,10,4
21911,890,4,6,5,5
21912,890,154,208,3,6
21913,890,18,1,13,7
21914,890,13,6,7,8
21915,890,815,1,9,9
21916,890,813,3,15,10
21917,890,807,15,12,11
21918,890,818,5,14,12
21919,890,817,5,8,13
21920,890,823,207,20,14
21921,890,819,207,19,15
21922,890,824,206,21,16
21923,890,820,206,22,17
21924,890,814,10,18,18
21925,890,3,131,4,19
21926,890,822,3,16,\N
21927,890,821,15,17,\N
21928,890,16,10,11,\N
21929,891,20,9,2,1
21930,891,4,6,9,2
21931,891,1,131,1,3
21932,891,3,131,4,4
21933,891,17,9,3,5
21934,891,18,1,6,6
21935,891,13,6,10,7
21936,891,154,208,7,8
21937,891,16,10,12,9
21938,891,817,5,19,10
21939,891,815,1,13,11
21940,891,818,5,18,12
21941,891,807,15,11,13
21942,891,821,15,21,14
21943,891,822,3,20,15
21944,891,823,207,14,16
21945,891,813,3,17,17
21946,891,824,206,15,18
21947,891,820,206,16,19
21948,891,814,10,5,\N
21949,891,8,208,8,\N
21950,891,819,207,22,\N
21951,892,20,9,1,1
21952,892,4,6,5,2
21953,892,17,9,2,3
21954,892,13,6,4,4
21955,892,807,15,3,5
21956,892,3,131,6,6
21957,892,817,5,7,7
21958,892,154,208,13,8
21959,892,1,131,12,9
21960,892,18,1,9,10
21961,892,8,208,11,11
21962,892,815,1,8,12
21963,892,821,15,16,13
21964,892,813,3,14,14
21965,892,822,3,18,15
21966,892,16,10,17,16
21967,892,819,207,20,17
21968,892,823,207,19,18
21969,892,824,206,21,19
21970,892,820,206,22,20
21971,892,818,5,10,\N
21972,892,814,10,15,\N
21973,893,20,9,1,1
21974,893,4,6,7,2
21975,893,8,208,13,3
21976,893,3,131,2,4
21977,893,1,131,5,5
21978,893,13,6,6,6
21979,893,18,1,8,7
21980,893,815,1,14,8
21981,893,807,15,11,9
21982,893,16,10,15,10
21983,893,813,3,18,11
21984,893,821,15,10,12
21985,893,822,3,16,13
21986,893,818,5,12,14
21987,893,17,9,4,15
21988,893,823,207,20,16
21989,893,820,206,22,17
21990,893,824,206,21,18
21991,893,819,207,19,19
21992,893,814,10,17,20
21993,893,154,208,3,\N
21994,893,817,5,9,\N
21995,894,20,9,1,1
21996,894,8,208,9,2
21997,894,154,208,3,3
21998,894,807,15,7,4
21999,894,1,131,2,5
22000,894,4,6,5,6
22001,894,3,131,4,7
22002,894,18,1,11,8
22003,894,13,6,6,9
22004,894,815,1,10,10
22005,894,821,15,8,11
22006,894,822,3,17,12
22007,894,813,3,18,13
22008,894,819,207,19,14
22009,894,823,207,20,15
22010,894,824,206,22,16
22011,894,820,206,21,17
22012,894,818,5,16,18
22013,894,817,5,12,19
22014,894,16,10,14,20
22015,894,17,9,13,\N
22016,894,814,10,15,\N
22017,895,20,9,2,1
22018,895,17,9,1,2
22019,895,154,208,4,3
22020,895,4,6,8,4
22021,895,8,208,9,5
22022,895,807,15,7,6
22023,895,821,15,14,7
22024,895,3,131,6,8
22025,895,18,1,10,9
22026,895,13,6,5,10
22027,895,814,10,12,11
22028,895,818,5,17,12
22029,895,817,5,16,13
22030,895,16,10,22,14
22031,895,815,1,11,15
22032,895,813,3,15,16
22033,895,822,3,13,17
22034,895,819,207,20,18
22035,895,820,206,18,19
22036,895,1,131,3,\N
22037,895,823,207,19,\N
22038,895,824,206,21,\N
22039,896,20,9,1,1
22040,896,3,131,2,2
22041,896,154,208,17,3
22042,896,13,6,5,4
22043,896,815,1,9,5
22044,896,1,131,3,6
22045,896,8,208,6,7
22046,896,814,10,12,8
22047,896,16,10,13,9
22048,896,817,5,11,10
22049,896,4,6,8,11
22050,896,813,3,18,12
22051,896,818,5,14,13
22052,896,18,1,10,14
22053,896,821,15,16,15
22054,896,822,3,15,16
22055,896,820,206,22,17
22056,896,824,206,19,18
22057,896,807,15,7,19
22058,896,17,9,4,\N
22059,896,819,207,21,\N
22060,896,823,207,20,\N
22061,897,20,9,2,1
22062,897,17,9,1,2
22063,897,3,131,3,3
22064,897,154,208,6,4
22065,897,4,6,10,5
22066,897,814,10,11,6
22067,897,1,131,4,7
22068,897,13,6,7,8
22069,897,815,1,8,9
22070,897,16,10,17,10
22071,897,813,3,14,11
22072,897,18,1,12,12
22073,897,821,15,16,13
22074,897,807,15,5,14
22075,897,822,3,15,15
22076,897,817,5,9,16
22077,897,818,5,13,17
22078,897,823,207,18,18
22079,897,819,207,19,19
22080,897,824,206,21,20
22081,897,820,206,20,21
22082,897,8,208,22,\N
22083,898,20,9,1,1
22084,898,154,208,3,2
22085,898,17,9,2,3
22086,898,1,131,5,4
22087,898,4,6,6,5
22088,898,807,15,4,6
22089,898,815,1,7,7
22090,898,822,3,9,8
22091,898,3,131,12,9
22092,898,18,1,15,10
22093,898,817,5,10,11
22094,898,818,5,14,12
22095,898,13,6,13,13
