,RaceId,DriverId,ConstructorId_x,GridNumber,DriverPosition,ConstructorId_y,QualifyingPosition
3333,949,815,10,18,16,10.0,18.0
3334,949,817,9,5,4,9.0,5.0
3335,949,821,210,13,\N,210.0,13.0
3336,949,822,3,6,9,3.0,6.0
3337,949,825,4,22,11,4.0,19.0
3338,949,826,9,15,7,9.0,15.0
3339,949,828,15,17,12,15.0,17.0
3340,949,830,5,10,6,5.0,10.0
3341,949,831,15,21,14,15.0,22.0
3342,949,832,5,11,\N,5.0,11.0
3343,949,835,4,19,\N,4.0,20.0
3344,949,836,209,16,13,209.0,16.0
3345,949,837,209,20,17,209.0,21.0
3346,949,838,1,12,10,1.0,12.0
3347,950,1,131,22,7,131.0,22.0
3348,950,3,131,1,1,131.0,1.0
3349,950,4,1,11,12,1.0,12.0
3350,950,8,6,3,5,6.0,3.0
3351,950,13,3,10,6,3.0,11.0
3352,950,18,1,12,13,1.0,13.0
3353,950,20,6,4,2,6.0,4.0
3354,950,154,210,14,19,210.0,14.0
3355,950,807,10,13,15,10.0,10.0
3356,950,815,10,7,11,10.0,7.0
3357,950,817,9,2,4,9.0,2.0
3358,950,821,210,18,14,210.0,18.0
3359,950,822,3,5,10,3.0,5.0
3360,950,825,4,17,17,4.0,17.0
3361,950,826,9,6,3,9.0,6.0
3362,950,828,15,15,16,15.0,15.0
3363,950,830,5,9,8,5.0,9.0
3364,950,831,15,16,20,15.0,16.0
3365,950,832,5,8,9,5.0,8.0
3366,950,835,4,19,22,4.0,19.0
3367,950,836,209,21,18,209.0,21.0
3368,950,837,209,20,21,209.0,20.0
3369,951,1,131,10,2,131.0,10.0
3370,951,3,131,1,1,131.0,1.0
3371,951,4,1,14,6,1.0,14.0
3372,951,8,6,3,3,6.0,4.0
3373,951,13,3,4,5,3.0,5.0
3374,951,18,1,12,10,1.0,12.0
3375,951,20,6,7,\N,6.0,2.0
3376,951,154,210,15,8,210.0,15.0
3377,951,807,10,13,\N,10.0,13.0
3378,951,815,10,6,9,10.0,7.0
3379,951,817,9,5,11,9.0,6.0
3380,951,821,210,16,17,210.0,16.0
3381,951,822,3,2,4,3.0,3.0
3382,951,825,4,17,7,4.0,17.0
3383,951,826,9,8,15,9.0,8.0
3384,951,828,15,22,14,15.0,22.0
3385,951,830,5,9,\N,5.0,9.0
3386,951,831,15,19,16,15.0,19.0
3387,951,832,5,11,12,5.0,11.0
3388,951,835,4,18,13,4.0,18.0
3389,951,836,209,20,18,209.0,20.0
3390,951,837,209,21,\N,209.0,21.0
3391,952,1,131,1,\N,131.0,1.0
3392,952,3,131,2,\N,131.0,2.0
3393,952,4,1,10,\N,1.0,10.0
3394,952,8,6,5,2,6.0,5.0
3395,952,13,3,18,8,3.0,18.0
3396,952,18,1,12,9,1.0,12.0
3397,952,20,6,6,3,6.0,6.0
3398,952,154,210,14,\N,210.0,14.0
3399,952,807,10,11,\N,10.0,11.0
3400,952,815,10,9,7,10.0,9.0
3401,952,817,9,3,4,9.0,3.0
3402,952,821,210,16,11,210.0,16.0
3403,952,822,3,7,5,3.0,7.0
3404,952,825,4,15,14,4.0,15.0
3405,952,826,5,13,10,5.0,13.0
3406,952,828,15,19,12,15.0,19.0
3407,952,830,9,4,1,9.0,4.0
3408,952,831,15,20,15,15.0,20.0
3409,952,832,5,8,6,5.0,8.0
3410,952,835,4,17,13,4.0,17.0
3411,952,836,209,21,16,209.0,21.0
3412,952,837,209,22,17,209.0,22.0
3413,953,1,131,3,1,131.0,3.0
3414,953,3,131,2,7,131.0,2.0
3415,953,4,1,9,5,1.0,10.0
3416,953,8,6,11,\N,6.0,6.0
3417,953,13,3,14,10,3.0,14.0
3418,953,18,1,13,9,1.0,13.0
3419,953,20,6,4,4,6.0,4.0
3420,953,154,210,15,13,210.0,15.0
3421,953,807,10,5,6,10.0,5.0
3422,953,815,10,7,3,10.0,8.0
3423,953,817,9,1,2,9.0,1.0
3424,953,821,210,12,11,210.0,12.0
3425,953,822,3,10,12,3.0,11.0
3426,953,825,4,16,\N,4.0,16.0
3427,953,826,5,8,\N,5.0,9.0
3428,953,828,15,17,\N,15.0,17.0
3429,953,830,9,0,\N,9.0,21.0
3430,953,831,15,0,\N,15.0,22.0
3431,953,832,5,6,8,5.0,7.0
3432,953,835,4,18,\N,4.0,18.0
3433,953,836,209,20,14,209.0,20.0
3434,953,837,209,19,15,209.0,19.0
3435,954,1,131,1,1,131.0,1.0
3436,954,3,131,2,5,131.0,2.0
3437,954,4,1,10,11,1.0,10.0
3438,954,8,6,6,6,6.0,6.0
3439,954,13,3,8,\N,3.0,8.0
3440,954,18,1,12,\N,1.0,12.0
3441,954,20,6,3,2,6.0,3.0
3442,954,154,210,14,14,210.0,15.0
3443,954,807,10,9,8,10.0,9.0
3444,954,815,10,11,10,10.0,11.0
3445,954,817,9,4,7,9.0,4.0
3446,954,821,210,13,13,210.0,14.0
3447,954,822,3,7,3,3.0,7.0
3448,954,825,4,22,16,,
3449,954,826,5,15,12,5.0,13.0
3450,954,828,15,21,15,15.0,19.0
3451,954,830,9,5,4,9.0,5.0
3452,954,831,15,18,18,15.0,20.0
3453,954,832,5,20,9,5.0,16.0
3454,954,835,4,16,\N,4.0,17.0
3455,954,836,209,17,17,209.0,18.0
3456,954,837,209,19,19,209.0,21.0
3457,955,1,131,10,5,131.0,10.0
3458,955,3,131,1,1,131.0,1.0
3459,955,4,1,13,\N,1.0,14.0
3460,955,8,6,4,4,6.0,5.0
3461,955,13,3,5,10,3.0,6.0
3462,955,18,1,19,11,1.0,19.0
3463,955,20,6,3,2,6.0,4.0
3464,955,154,210,11,13,210.0,11.0
3465,955,807,10,12,9,10.0,12.0
3466,955,815,10,7,3,10.0,2.0
3467,955,817,9,2,7,9.0,3.0
3468,955,821,210,14,16,210.0,15.0
3469,955,822,3,8,6,3.0,8.0
3470,955,825,4,22,14,4.0,21.0
3471,955,826,5,6,\N,5.0,7.0
3472,955,828,15,20,17,15.0,20.0
3473,955,830,9,9,8,9.0,9.0
3474,955,831,15,15,12,15.0,16.0
3475,955,832,5,18,\N,5.0,13.0
3476,955,835,4,21,15,4.0,22.0
3477,955,836,209,17,\N,209.0,18.0
3478,955,837,209,16,18,209.0,17.0
3479,956,1,131,1,1,131.0,1.0
3480,956,3,131,6,4,131.0,2.0
3481,956,4,1,14,18,1.0,14.0
3482,956,8,6,4,3,6.0,6.0
3483,956,13,3,10,20,3.0,10.0
3484,956,18,1,3,6,1.0,5.0
3485,956,20,6,9,\N,6.0,4.0
3486,956,154,210,13,7,210.0,13.0
3487,956,807,10,2,19,10.0,3.0
3488,956,815,10,16,17,10.0,16.0
3489,956,817,9,5,5,9.0,7.0
3490,956,821,210,11,11,210.0,11.0
3491,956,822,3,7,9,3.0,8.0
3492,956,825,4,17,14,4.0,17.0
3493,956,826,5,22,\N,5.0,20.0
3494,956,828,15,18,15,15.0,21.0
3495,956,830,9,8,2,9.0,9.0
3496,956,831,15,21,13,15.0,22.0
3497,956,832,5,15,8,5.0,15.0
3498,956,835,4,19,12,4.0,18.0
3499,956,836,209,12,10,209.0,12.0
3500,956,837,209,20,16,209.0,19.0
3501,957,1,131,1,1,131.0,1.0
3502,957,3,131,2,3,131.0,2.0
3503,957,4,1,9,13,1.0,10.0
3504,957,8,6,5,5,6.0,5.0
3505,957,13,3,12,11,3.0,12.0
3506,957,18,1,17,12,1.0,17.0
3507,957,20,6,11,9,6.0,6.0
3508,957,154,210,13,\N,210.0,13.0
3509,957,807,10,8,7,10.0,9.0
3510,957,815,10,10,6,10.0,11.0
3511,957,817,9,4,4,9.0,4.0
3512,957,821,210,14,16,210.0,14.0
3513,957,822,3,6,14,3.0,7.0
3514,957,825,4,16,17,4.0,16.0
3515,957,826,5,15,10,5.0,15.0
3516,957,828,15,22,\N,,
3517,957,830,9,3,2,9.0,3.0
3518,957,831,15,21,15,15.0,21.0
3519,957,832,5,7,8,5.0,8.0
3520,957,835,4,18,\N,4.0,18.0
3521,957,836,209,20,\N,209.0,20.0
3522,957,837,209,19,\N,209.0,19.0
3523,958,1,131,2,1,131.0,2.0
3524,958,3,131,1,2,131.0,1.0
3525,958,4,1,7,7,1.0,7.0
3526,958,8,6,14,6,6.0,14.0
3527,958,13,3,18,18,3.0,18.0
3528,958,18,1,8,\N,1.0,8.0
3529,958,20,6,5,4,6.0,5.0
3530,958,154,210,11,14,210.0,11.0
3531,958,807,10,9,10,10.0,9.0
3532,958,815,10,13,11,10.0,13.0
3533,958,817,9,3,3,9.0,3.0
3534,958,821,210,15,13,210.0,15.0
3535,958,822,3,10,9,3.0,10.0
3536,958,825,4,19,15,4.0,19.0
3537,958,826,5,12,16,5.0,12.0
3538,958,828,15,22,20,15.0,20.0
3539,958,830,9,4,5,9.0,4.0
3540,958,831,15,16,17,15.0,16.0
3541,958,832,5,6,8,5.0,6.0
3542,958,835,4,17,12,4.0,17.0
3543,958,836,209,20,19,209.0,21.0
3544,958,837,209,21,21,209.0,22.0
3545,959,1,131,2,1,131.0,2.0
3546,959,3,131,1,4,131.0,1.0
3547,959,4,1,13,12,1.0,14.0
3548,959,8,6,5,6,6.0,5.0
3549,959,13,3,10,\N,3.0,10.0
3550,959,18,1,12,8,1.0,12.0
3551,959,20,6,6,5,6.0,6.0
3552,959,154,210,20,13,210.0,15.0
3553,959,807,10,8,7,10.0,7.0
3554,959,815,10,9,10,10.0,9.0
3555,959,817,9,3,2,9.0,3.0
3556,959,821,210,11,11,210.0,11.0
3557,959,822,3,7,9,3.0,8.0
3558,959,825,4,16,16,4.0,17.0
3559,959,826,5,18,15,5.0,19.0
3560,959,828,15,22,18,15.0,22.0
3561,959,830,9,4,3,9.0,4.0
3562,959,831,15,21,\N,15.0,21.0
3563,959,832,5,15,14,5.0,13.0
3564,959,835,4,14,19,4.0,16.0
3565,959,836,209,17,17,209.0,18.0
3566,959,837,209,19,20,209.0,20.0
3567,960,1,131,21,3,131.0,21.0
3568,960,3,131,1,1,131.0,1.0
3569,960,4,1,22,7,,
3570,960,8,6,3,9,6.0,3.0
3571,960,13,3,10,10,3.0,10.0
3572,960,18,1,9,\N,1.0,9.0
3573,960,20,6,4,6,6.0,4.0
3574,960,154,210,11,13,210.0,11.0
3575,960,807,10,7,4,10.0,7.0
3576,960,815,10,6,5,10.0,6.0
3577,960,817,9,5,2,9.0,5.0
3578,960,821,210,18,12,210.0,13.0
3579,960,822,3,8,8,3.0,8.0
3580,960,825,4,12,\N,4.0,12.0
3581,960,826,5,19,14,5.0,19.0
3582,960,828,15,20,\N,15.0,20.0
3583,960,830,9,2,11,9.0,2.0
3584,960,831,15,16,17,15.0,17.0
3585,960,832,5,14,\N,5.0,15.0
3586,960,835,4,13,15,4.0,14.0
3587,960,836,209,15,\N,209.0,16.0
3588,960,839,209,17,16,209.0,18.0
3589,961,1,131,1,2,131.0,1.0
3590,961,3,131,2,1,131.0,2.0
3591,961,4,1,12,14,1.0,13.0
3592,961,8,6,4,4,6.0,4.0
3593,961,13,3,11,9,3.0,11.0
3594,961,18,1,14,12,1.0,15.0
3595,961,20,6,3,3,6.0,3.0
3596,961,154,210,17,11,210.0,12.0
3597,961,807,10,9,10,10.0,9.0
3598,961,815,10,8,8,10.0,8.0
3599,961,817,9,6,5,9.0,6.0
3600,961,821,210,10,13,210.0,10.0
3601,961,822,3,5,6,3.0,5.0
3602,961,825,4,21,17,4.0,21.0
3603,961,826,5,16,\N,5.0,17.0
3604,961,828,15,19,16,15.0,19.0
3605,961,830,9,7,7,9.0,7.0
3606,961,831,15,18,\N,15.0,18.0
3607,961,832,5,15,15,5.0,16.0
3608,961,835,4,20,\N,4.0,20.0
3609,961,836,209,13,\N,209.0,14.0
3610,961,839,209,22,18,,
3611,962,1,131,3,3,131.0,3.0
3612,962,3,131,1,1,131.0,1.0
3613,962,4,1,9,7,1.0,9.0
3614,962,8,6,5,4,6.0,5.0
3615,962,13,3,11,12,3.0,12.0
3616,962,18,1,12,\N,1.0,13.0
3617,962,20,6,22,5,6.0,22.0
3618,962,154,210,20,\N,210.0,15.0
3619,962,807,10,8,\N,10.0,8.0
3620,962,815,10,17,8,10.0,10.0
3621,962,817,9,2,2,9.0,2.0
3622,962,821,210,13,11,210.0,14.0
3623,962,822,3,10,\N,3.0,11.0
3624,962,825,4,15,10,4.0,17.0
3625,962,826,5,7,9,5.0,7.0
3626,962,828,15,14,17,15.0,16.0
3627,962,830,9,4,6,9.0,4.0
3628,962,831,15,16,13,15.0,18.0
3629,962,832,5,6,14,5.0,6.0
3630,962,835,4,18,15,4.0,19.0
3631,962,836,209,19,16,209.0,20.0
3632,962,839,209,21,18,209.0,21.0
3633,963,1,131,1,\N,131.0,1.0
3634,963,3,131,2,3,131.0,2.0
3635,963,4,1,22,7,1.0,22.0
3636,963,8,6,6,4,6.0,6.0
3637,963,13,3,10,13,3.0,10.0
3638,963,18,1,9,9,1.0,9.0
3639,963,20,6,5,\N,6.0,5.0
3640,963,154,210,12,\N,210.0,12.0
3641,963,807,10,8,8,10.0,8.0
3642,963,815,10,7,6,10.0,7.0
3643,963,817,9,4,1,9.0,4.0
3644,963,821,210,13,\N,210.0,13.0
3645,963,822,3,11,5,3.0,11.0
3646,963,825,4,14,\N,4.0,14.0
3647,963,826,5,15,14,5.0,15.0
3648,963,828,15,17,12,15.0,17.0
3649,963,830,9,3,2,9.0,3.0
3650,963,831,15,18,\N,15.0,18.0
3651,963,832,5,16,11,5.0,16.0
3652,963,835,4,19,10,4.0,19.0
3653,963,836,209,21,15,209.0,21.0
3654,963,839,209,20,16,209.0,20.0
3655,964,1,131,2,3,131.0,2.0
3656,964,3,131,1,1,131.0,1.0
3657,964,4,1,15,16,1.0,15.0
3658,964,8,6,8,5,6.0,3.0
3659,964,13,3,12,9,3.0,12.0
3660,964,18,1,22,18,1.0,17.0
3661,964,20,6,6,4,6.0,4.0
3662,964,154,210,7,11,210.0,8.0
3663,964,807,10,9,8,10.0,9.0
3664,964,815,10,5,7,10.0,7.0
3665,964,817,9,4,6,9.0,6.0
3666,964,821,210,10,20,210.0,10.0
3667,964,822,3,11,10,3.0,11.0
3668,964,825,4,17,14,4.0,18.0
3669,964,826,5,13,13,5.0,13.0
3670,964,828,15,18,15,15.0,19.0
3671,964,830,9,3,2,9.0,5.0
3672,964,831,15,19,19,15.0,20.0
3673,964,832,5,14,17,5.0,14.0
3674,964,835,4,16,12,4.0,16.0
3675,964,836,209,21,22,209.0,22.0
3676,964,839,209,20,21,209.0,21.0
3677,965,1,131,1,1,131.0,1.0
3678,965,3,131,2,2,131.0,2.0
3679,965,4,1,12,5,1.0,12.0
3680,965,8,6,5,\N,6.0,5.0
3681,965,13,3,9,7,3.0,9.0
3682,965,18,1,19,9,1.0,19.0
3683,965,20,6,6,4,6.0,6.0
3684,965,154,210,17,10,210.0,17.0
3685,965,807,10,7,\N,10.0,7.0
3686,965,815,10,11,8,10.0,11.0
3687,965,817,9,3,3,9.0,3.0
3688,965,821,210,14,\N,210.0,14.0
3689,965,822,3,8,16,3.0,8.0
3690,965,825,4,18,12,4.0,18.0
3691,965,826,5,13,11,5.0,13.0
3692,965,828,15,16,14,15.0,16.0
3693,965,830,9,4,\N,9.0,4.0
3694,965,831,15,21,15,15.0,21.0
3695,965,832,5,10,6,5.0,10.0
3696,965,835,4,15,13,4.0,15.0
3697,965,836,209,20,17,209.0,20.0
3698,965,839,209,22,18,209.0,22.0
3699,966,1,131,1,1,131.0,1.0
3700,966,3,131,2,2,131.0,2.0
3701,966,4,1,11,13,1.0,11.0
3702,966,8,6,6,6,6.0,6.0
3703,966,13,3,9,9,3.0,9.0
3704,966,18,1,13,12,1.0,13.0
3705,966,20,6,7,5,6.0,7.0
3706,966,154,210,22,20,210.0,21.0
3707,966,807,10,5,7,10.0,5.0
3708,966,815,10,12,10,10.0,12.0
3709,966,817,9,4,3,9.0,4.0
3710,966,821,210,17,19,210.0,17.0
3711,966,822,3,8,8,3.0,8.0
3712,966,825,4,14,17,4.0,14.0
3713,966,826,5,18,18,5.0,18.0
3714,966,828,15,15,11,15.0,15.0
3715,966,830,9,3,4,9.0,3.0
3716,966,831,15,19,15,15.0,19.0
3717,966,832,5,10,16,5.0,10.0
3718,966,835,4,21,14,,
3719,966,836,209,16,\N,209.0,16.0
3720,966,839,209,20,21,209.0,20.0
3721,967,1,131,1,1,131.0,1.0
3722,967,3,131,2,2,131.0,2.0
3723,967,4,1,10,10,1.0,10.0
3724,967,8,6,3,\N,6.0,3.0
3725,967,13,3,13,\N,3.0,13.0
3726,967,18,1,17,16,1.0,17.0
3727,967,20,6,5,5,6.0,5.0
3728,967,154,210,7,\N,210.0,7.0
3729,967,807,10,8,7,10.0,8.0
3730,967,815,10,9,4,10.0,9.0
3731,967,817,9,6,8,9.0,6.0
3732,967,821,210,12,\N,210.0,12.0
3733,967,822,3,11,11,3.0,11.0
3734,967,825,4,18,14,4.0,18.0
3735,967,826,5,14,13,5.0,14.0
3736,967,828,15,20,\N,15.0,21.0
3737,967,830,9,4,3,9.0,4.0
3738,967,831,15,21,9,15.0,22.0
3739,967,832,5,15,6,5.0,15.0
3740,967,835,4,16,\N,4.0,16.0
3741,967,836,209,19,15,209.0,19.0
3742,967,839,209,22,12,209.0,20.0
3743,968,1,131,1,1,131.0,1.0
3744,968,3,131,2,2,131.0,2.0
3745,968,4,1,9,10,1.0,9.0
3746,968,8,6,4,6,6.0,4.0
3747,968,13,3,10,9,3.0,10.0
3748,968,18,1,12,\N,1.0,12.0
3749,968,20,6,5,3,6.0,5.0
3750,968,154,210,14,11,210.0,14.0
3751,968,807,10,7,7,10.0,7.0
3752,968,815,10,8,8,10.0,8.0
3753,968,817,9,3,5,9.0,3.0
3754,968,821,210,13,12,210.0,13.0
3755,968,822,3,11,\N,3.0,11.0
3756,968,825,4,18,\N,4.0,18.0
3757,968,826,5,17,\N,5.0,17.0
3758,968,828,15,22,15,15.0,22.0
3759,968,830,9,6,4,9.0,6.0
3760,968,831,15,19,16,15.0,19.0
3761,968,832,5,21,\N,5.0,21.0
3762,968,835,4,15,17,4.0,15.0
3763,968,836,209,16,14,209.0,16.0
3764,968,839,209,20,13,209.0,20.0
3765,969,1,131,1,2,131.0,1.0
3766,969,4,1,12,\N,1.0,13.0
3767,969,8,6,4,4,6.0,4.0
3768,969,13,3,7,6,3.0,7.0
3769,969,20,6,2,1,6.0,2.0
3770,969,154,210,6,\N,210.0,6.0
3771,969,807,4,11,11,4.0,12.0
3772,969,815,10,10,7,10.0,11.0
3773,969,817,9,0,\N,9.0,10.0
3774,969,822,131,3,3,131.0,3.0
3775,969,825,210,17,\N,210.0,17.0
3776,969,826,5,9,9,5.0,9.0
3777,969,828,15,14,\N,15.0,15.0
3778,969,830,9,5,5,9.0,5.0
3779,969,832,5,8,8,5.0,8.0
3780,969,835,4,19,\N,4.0,20.0
3781,969,838,1,18,13,1.0,18.0
3782,969,839,10,13,10,10.0,14.0
3783,969,840,3,20,\N,3.0,19.0
3784,969,841,15,16,12,15.0,16.0
3785,970,1,131,1,1,131.0,1.0
3786,970,4,1,13,\N,1.0,13.0
3787,970,8,6,4,5,6.0,4.0
3788,970,13,3,6,14,3.0,6.0
3789,970,20,6,2,2,6.0,2.0
3790,970,154,210,19,11,210.0,17.0
3791,970,807,4,7,12,4.0,7.0
3792,970,815,10,8,9,10.0,8.0
3793,970,817,9,5,4,9.0,5.0
3794,970,822,131,3,6,131.0,3.0
3795,970,825,210,12,8,210.0,12.0
3796,970,826,5,9,\N,5.0,9.0
3797,970,828,15,14,15,15.0,14.0
3798,970,830,9,16,3,9.0,19.0
3799,970,832,5,11,7,5.0,11.0
3800,970,835,4,20,13,4.0,18.0
3801,970,838,1,15,\N,1.0,16.0
3802,970,839,10,17,10,10.0,20.0
3803,970,840,3,10,\N,3.0,10.0
3804,970,841,15,18,\N,15.0,15.0
3805,971,1,131,2,2,131.0,2.0
3806,971,4,1,15,14,1.0,15.0
3807,971,8,6,5,4,6.0,5.0
3808,971,13,3,8,6,3.0,8.0
3809,971,20,6,3,1,6.0,3.0
3810,971,154,210,9,8,210.0,9.0
3811,971,807,4,7,9,4.0,7.0
3812,971,815,10,18,7,10.0,18.0
3813,971,817,9,4,5,9.0,4.0
3814,971,822,131,1,3,131.0,1.0
3815,971,825,210,20,\N,210.0,20.0
3816,971,826,5,11,12,5.0,11.0
3817,971,828,15,19,\N,15.0,19.0
3818,971,830,9,6,\N,9.0,6.0
3819,971,832,5,16,\N,5.0,16.0
3820,971,835,4,10,13,4.0,10.0
3821,971,836,15,13,11,15.0,13.0
3822,971,838,1,17,\N,1.0,17.0
3823,971,839,10,14,10,10.0,14.0
3824,971,840,3,12,\N,3.0,12.0
3825,972,1,131,4,4,131.0,4.0
3826,972,4,1,15,\N,1.0,15.0
3827,972,8,6,2,3,6.0,2.0
3828,972,13,3,6,9,3.0,6.0
3829,972,20,6,1,2,6.0,1.0
3830,972,154,210,19,\N,210.0,20.0
3831,972,807,4,8,8,4.0,8.0
3832,972,815,10,9,6,10.0,9.0
3833,972,817,9,5,\N,9.0,5.0
3834,972,822,131,3,1,131.0,3.0
3835,972,825,210,13,13,210.0,14.0
3836,972,826,5,12,12,5.0,13.0
3837,972,828,15,18,15,15.0,19.0
3838,972,830,9,7,5,9.0,7.0
3839,972,832,5,14,10,5.0,11.0
3840,972,835,4,16,\N,4.0,16.0
3841,972,836,15,17,16,15.0,18.0
3842,972,838,1,20,14,1.0,17.0
3843,972,839,10,10,7,10.0,10.0
3844,972,840,3,11,11,3.0,12.0
3845,973,1,131,1,1,131.0,1.0
3846,973,4,1,7,12,1.0,7.0
3847,973,8,6,4,\N,6.0,4.0
3848,973,13,3,9,13,3.0,9.0
3849,973,20,6,2,2,6.0,2.0
3850,973,154,210,14,10,210.0,14.0
3851,973,807,4,13,6,4.0,13.0
3852,973,815,10,8,4,10.0,8.0
3853,973,817,9,6,3,9.0,6.0
3854,973,822,131,3,\N,131.0,3.0
3855,973,825,210,11,14,210.0,11.0
3856,973,826,5,19,9,5.0,20.0
3857,973,828,15,16,11,15.0,16.0
3858,973,830,9,5,\N,9.0,5.0
3859,973,832,5,12,7,5.0,12.0
3860,973,835,4,17,15,4.0,17.0
3861,973,836,15,15,8,15.0,15.0
3862,973,838,1,20,\N,1.0,19.0
3863,973,839,10,10,5,10.0,10.0
3864,973,840,3,18,16,3.0,18.0
3865,974,1,131,13,7,131.0,14.0
3866,974,8,6,1,2,6.0,1.0
3867,974,13,3,14,9,3.0,15.0
3868,974,18,1,20,\N,1.0,9.0
3869,974,20,6,2,1,6.0,2.0
3870,974,154,210,8,8,210.0,8.0
3871,974,807,4,10,\N,4.0,12.0
3872,974,815,10,7,13,10.0,7.0
3873,974,817,9,5,3,9.0,5.0
3874,974,822,131,3,4,131.0,3.0
3875,974,825,210,11,10,210.0,13.0
3876,974,826,5,9,14,5.0,11.0
3877,974,828,15,19,\N,15.0,20.0
3878,974,830,9,4,5,9.0,4.0
3879,974,832,5,6,6,5.0,6.0
3880,974,835,4,16,11,4.0,17.0
3881,974,836,15,18,\N,15.0,19.0
3882,974,838,1,12,\N,1.0,10.0
3883,974,839,10,15,12,10.0,16.0
3884,974,840,3,17,15,3.0,18.0
3885,975,1,131,1,1,131.0,1.0
3886,975,4,1,12,16,1.0,12.0
3887,975,8,6,4,7,6.0,4.0
3888,975,13,3,7,\N,3.0,7.0
3889,975,20,6,2,4,6.0,2.0
3890,975,154,210,14,10,210.0,14.0
3891,975,807,4,10,8,4.0,10.0
3892,975,815,10,8,5,10.0,8.0
3893,975,817,9,6,3,9.0,6.0
3894,975,822,131,3,2,131.0,3.0
3895,975,825,210,18,12,210.0,18.0
3896,975,826,5,11,\N,5.0,11.0
3897,975,828,15,19,13,15.0,19.0
3898,975,830,9,5,\N,9.0,5.0
3899,975,832,5,13,\N,5.0,13.0
3900,975,835,4,15,11,4.0,15.0
3901,975,836,15,20,15,15.0,20.0
3902,975,838,1,16,14,1.0,16.0
3903,975,839,10,9,6,10.0,9.0
3904,975,840,3,17,9,3.0,17.0
3905,976,1,131,1,5,131.0,1.0
3906,976,4,1,19,9,1.0,16.0
3907,976,8,6,3,14,6.0,3.0
3908,976,13,3,9,\N,3.0,9.0
3909,976,20,6,4,4,6.0,4.0
3910,976,154,210,16,13,210.0,17.0
3911,976,807,4,13,\N,4.0,14.0
3912,976,815,10,6,\N,10.0,6.0
3913,976,817,9,10,1,9.0,10.0
3914,976,822,131,2,2,131.0,2.0
3915,976,825,210,12,7,210.0,13.0
3916,976,826,5,11,\N,5.0,11.0
3917,976,828,15,17,11,15.0,18.0
3918,976,830,9,5,\N,9.0,5.0
3919,976,832,5,15,8,5.0,12.0
3920,976,835,4,20,\N,,
3921,976,836,15,14,10,15.0,15.0
3922,976,838,1,18,12,1.0,19.0
3923,976,839,10,7,6,10.0,7.0
3924,976,840,3,8,3,3.0,8.0
3925,977,1,131,8,4,131.0,3.0
3926,977,4,1,12,\N,1.0,12.0
3927,977,8,6,3,5,6.0,4.0
3928,977,13,3,17,9,3.0,17.0
3929,977,20,6,2,2,6.0,2.0
3930,977,154,210,6,6,210.0,7.0
3931,977,807,4,11,13,4.0,11.0
3932,977,815,10,7,7,10.0,8.0
3933,977,817,9,4,3,9.0,5.0
3934,977,822,131,1,1,131.0,1.0
3935,977,825,210,15,\N,210.0,15.0
3936,977,826,5,14,16,5.0,14.0
3937,977,828,15,19,15,15.0,19.0
3938,977,830,9,5,\N,9.0,6.0
3939,977,832,5,10,\N,5.0,10.0
3940,977,835,4,16,11,4.0,16.0
3941,977,836,15,20,14,15.0,20.0
3942,977,838,1,13,12,1.0,13.0
3943,977,839,10,9,8,10.0,9.0
3944,977,840,3,18,10,3.0,18.0
3945,978,1,131,1,1,131.0,1.0
3946,978,4,1,20,\N,1.0,13.0
3947,978,8,6,2,3,6.0,2.0
3948,978,13,3,14,10,3.0,15.0
3949,978,20,6,3,7,6.0,3.0
3950,978,154,210,10,13,210.0,10.0
3951,978,807,4,5,6,4.0,6.0
3952,978,815,10,6,9,10.0,7.0
3953,978,817,9,19,5,9.0,20.0
3954,978,822,131,9,2,131.0,4.0
3955,978,825,210,16,12,210.0,17.0
3956,978,826,5,12,15,5.0,12.0
3957,978,828,15,18,14,15.0,19.0
3958,978,830,9,4,4,9.0,5.0
3959,978,832,5,13,\N,5.0,14.0
3960,978,835,4,11,\N,4.0,11.0
3961,978,836,15,17,17,15.0,18.0
3962,978,838,1,8,11,1.0,9.0
3963,978,839,10,7,8,10.0,8.0
3964,978,840,3,15,16,3.0,16.0
3965,979,1,131,4,4,131.0,4.0
3966,979,4,1,7,6,1.0,8.0
3967,979,8,6,2,2,6.0,2.0
3968,979,20,6,1,1,6.0,1.0
3969,979,154,210,14,\N,210.0,15.0
3970,979,807,4,12,17,4.0,7.0
3971,979,814,3,19,\N,3.0,19.0
3972,979,815,10,13,8,10.0,14.0
3973,979,817,9,6,\N,9.0,6.0
3974,979,822,131,3,3,131.0,3.0
3975,979,825,210,15,13,210.0,16.0
3976,979,826,5,16,11,5.0,13.0
3977,979,828,15,20,16,15.0,20.0
3978,979,830,9,5,5,9.0,5.0
3979,979,832,5,9,7,5.0,10.0
3980,979,835,4,10,12,4.0,11.0
3981,979,836,15,18,15,15.0,18.0
3982,979,838,1,8,10,1.0,9.0
3983,979,839,10,11,9,10.0,12.0
3984,979,840,3,17,14,3.0,17.0
3985,980,1,131,1,1,131.0,1.0
3986,980,4,1,10,\N,1.0,11.0
3987,980,8,6,4,4,6.0,4.0
3988,980,13,3,16,8,3.0,16.0
3989,980,20,6,2,2,6.0,2.0
3990,980,154,210,11,7,210.0,12.0
3991,980,807,4,7,6,4.0,7.0
3992,980,815,10,8,17,10.0,8.0
