,RaceId,DriverId,ConstructorId,GridNumber,DriverPosition
20685,352,30,131,10,6
20689,352,67,5,18,10
20690,352,153,5,16,11
20686,352,155,15,14,7
20699,352,807,3,9,\N
20701,352,808,4,13,\N
20703,352,810,166,21,\N
20694,352,811,164,23,15
20705,353,1,1,4,2
20712,353,2,15,13,9
20727,353,3,131,5,\N
20704,353,4,6,3,1
20716,353,5,205,21,13
20708,353,9,4,8,5
20722,353,10,166,19,\N
20706,353,13,6,6,3
20725,353,15,205,18,\N
20719,353,16,10,14,\N
20726,353,17,9,2,\N
20715,353,18,1,7,12
20720,353,20,9,1,\N
20710,353,22,3,10,7
20709,353,24,10,17,6
20718,353,29,164,23,15
20707,353,30,131,9,4
20723,353,67,5,16,\N
20714,353,153,5,15,11
20711,353,155,15,12,8
20713,353,807,3,11,10
20721,353,808,4,20,\N
20724,353,810,166,22,\N
20717,353,811,164,24,14
20731,354,1,1,4,4
20744,354,2,15,15,17
20733,354,3,131,13,6
20730,354,4,6,5,3
20745,354,5,205,20,18
20736,354,9,4,7,9
20747,354,10,166,17,20
20742,354,13,6,9,15
20746,354,15,205,18,19
20739,354,16,10,22,12
20729,354,17,9,3,2
20732,354,18,1,11,5
20728,354,20,9,2,1
20741,354,22,3,6,14
20751,354,24,10,16,\N
20734,354,30,131,8,7
20749,354,32,164,23,22
20740,354,67,5,19,13
20738,354,153,5,14,11
20737,354,155,15,12,10
20735,354,807,3,1,8
20743,354,808,4,10,16
20750,354,810,166,21,\N
20748,354,811,164,24,21
20753,355,1,1,2,2
20762,355,2,15,14,11
20755,355,3,131,9,4
20758,355,4,6,3,7
20768,355,5,205,20,17
20756,355,9,4,11,5
20773,355,10,166,21,\N
20761,355,13,6,6,10
20772,355,15,205,19,21
20764,355,16,10,13,13
20759,355,17,9,5,8
20754,355,18,1,4,3
20752,355,20,9,1,1
20763,355,22,3,7,12
20775,355,24,10,16,\N
20774,355,30,131,8,\N
20771,355,32,164,24,20
20766,355,67,5,18,15
20760,355,153,5,17,9
20765,355,155,15,12,14
20767,355,807,3,15,16
20757,355,808,4,10,6
20769,355,810,166,22,18
20770,355,811,164,23,19
20777,841,1,1,2,2
20787,841,2,4,18,12
20792,841,3,131,7,\N
20779,841,4,6,5,4
20793,841,5,205,19,\N
20790,841,10,166,21,\N
20782,841,13,6,8,7
20788,841,15,205,20,13
20784,841,16,10,16,9
20780,841,17,9,3,5
20781,841,18,1,4,6
20776,841,20,9,1,1
20791,841,22,3,17,\N
23534,841,24,164,0,\N
20794,841,30,131,11,\N
23535,841,39,164,0,\N
20783,841,67,5,10,8
20786,841,153,5,12,11
20796,841,155,15,9,\N
20778,841,808,4,6,3
20795,841,813,3,15,\N
20785,841,814,10,14,10
20797,841,815,15,13,\N
20789,841,816,166,22,14
20805,842,1,1,2,8
20800,842,2,4,6,3
20809,842,3,131,9,12
20803,842,4,6,5,6
20812,842,5,205,19,15
20813,842,10,166,21,16
20802,842,13,6,7,5
20817,842,15,205,20,\N
20808,842,16,10,17,11
20801,842,17,9,3,4
20799,842,18,1,4,2
20798,842,20,9,1,1
20819,842,22,3,15,\N
20815,842,24,164,23,\N
20806,842,30,131,11,9
20820,842,39,164,24,\N
20810,842,67,5,12,13
20811,842,153,5,13,14
20804,842,155,15,10,7
20814,842,808,4,8,17
20821,842,813,3,18,\N
20807,842,814,10,14,10
20818,842,815,15,16,\N
20816,842,816,166,22,\N
20822,843,1,1,3,1
20833,843,2,4,16,12
20826,843,3,131,4,5
20828,843,4,6,5,7
20837,843,5,205,19,16
20842,843,10,166,22,21
20827,843,13,6,6,6
20840,843,15,205,20,19
20836,843,16,10,11,15
20824,843,17,9,18,3
20825,843,18,1,2,4
20823,843,20,9,1,2
20834,843,22,3,15,13
20843,843,24,164,23,22
20829,843,30,131,14,8
20844,843,39,164,24,23
20835,843,67,5,9,14
20845,843,153,5,7,\N
20831,843,155,15,13,10
20830,843,808,4,10,9
20839,843,813,3,17,18
20832,843,814,10,8,11
20838,843,815,15,12,17
20841,843,816,166,21,20
20849,844,1,1,4,4
20852,844,2,4,9,7
20850,844,3,131,3,5
20848,844,4,6,5,3
20864,844,5,205,18,19
20869,844,10,166,21,\N
20856,844,13,6,10,11
20863,844,15,205,19,18
20858,844,16,10,12,13
20847,844,17,9,2,2
20851,844,18,1,6,6
20846,844,20,9,1,1
20860,844,22,3,11,15
20867,844,24,164,20,22
20857,844,30,131,8,12
20866,844,39,164,22,21
20854,844,67,5,16,9
20861,844,153,5,17,16
20855,844,155,15,24,10
20853,844,808,4,7,8
20862,844,813,3,14,17
20868,844,814,10,13,\N
20859,844,815,15,15,14
20865,844,816,166,23,20
20871,845,1,1,3,2
20877,845,2,4,24,8
20876,845,3,131,7,7
20874,845,4,6,4,5
20892,845,5,205,15,\N
20888,845,10,166,20,19
20891,845,13,6,8,\N
20887,845,15,205,18,18
20882,845,16,10,17,13
20873,845,17,9,1,4
20872,845,18,1,5,3
20870,845,20,9,2,1
20886,845,22,3,19,17
20893,845,24,164,21,\N
20875,845,30,131,10,6
20890,845,39,164,22,21
20883,845,67,5,11,14
20885,845,153,5,13,16
20879,845,155,15,14,10
20880,845,808,4,6,11
20884,845,813,3,9,15
20881,845,814,10,16,12
20878,845,815,15,12,9
20889,845,816,166,23,20
20899,846,1,1,9,6
20901,846,2,4,15,8
20904,846,3,131,7,11
20895,846,4,6,4,2
20907,846,5,205,17,14
20916,846,10,166,20,\N
20914,846,13,6,6,\N
20906,846,15,205,18,13
20900,846,16,10,14,7
20897,846,17,9,3,4
20896,846,18,1,2,3
20894,846,20,9,1,1
20902,846,22,3,11,9
20909,846,24,164,23,16
20915,846,30,131,5,\N
20910,846,39,164,22,17
20903,846,67,5,16,10
20913,846,153,5,19,\N
20898,846,155,15,12,5
20912,846,808,4,10,\N
20911,846,813,3,8,18
20905,846,814,10,13,12
23536,846,815,15,0,\N
20908,846,816,166,21,15
20940,847,1,1,5,\N
20936,847,2,4,9,\N
20927,847,3,131,6,11
20938,847,4,6,2,\N
20939,847,5,205,19,\N
20932,847,10,166,21,16
20922,847,13,6,3,6
20933,847,15,205,18,17
20937,847,16,10,14,\N
20919,847,17,9,4,3
20917,847,18,1,7,1
20918,847,20,9,1,2
20925,847,22,3,16,9
20929,847,24,164,20,13
20920,847,30,131,8,4
20928,847,37,15,17,12
20930,847,39,164,22,14
20926,847,67,5,15,10
20924,847,153,5,24,8
20923,847,155,15,13,7
20921,847,808,4,10,5
20935,847,813,3,12,\N
20934,847,814,10,11,18
20931,847,816,166,23,15
20944,848,1,1,3,4
20950,848,2,4,9,10
20947,848,3,131,7,7
20942,848,4,6,4,2
20959,848,5,205,19,19
20961,848,10,166,21,21
20945,848,13,6,5,5
20960,848,15,205,20,20
20949,848,16,10,10,9
20943,848,17,9,2,3
20946,848,18,1,6,6
20941,848,20,9,1,1
20952,848,22,3,13,12
20963,848,24,164,22,23
20957,848,30,131,8,17
20964,848,39,164,24,24
20953,848,67,5,17,13
20948,848,153,5,18,8
20956,848,155,15,14,16
20955,848,808,4,11,15
20958,848,813,3,15,18
20954,848,814,10,12,14
20951,848,815,15,16,11
20962,848,816,166,23,22
20968,849,1,1,10,4
20972,849,2,4,16,8
20970,849,3,131,9,6
20965,849,4,6,3,1
20988,849,5,205,17,\N
20980,849,10,166,20,16
20969,849,13,6,4,5
20987,849,15,205,21,\N
20975,849,16,10,11,11
20967,849,17,9,1,3
20984,849,18,1,5,\N
20966,849,20,9,2,2
20977,849,22,3,15,13
20982,849,24,164,23,18
20973,849,30,131,13,9
20985,849,67,5,19,\N
20974,849,153,5,18,10
20986,849,155,15,8,\N
20976,849,808,4,14,12
20978,849,813,3,7,14
20979,849,814,10,6,15
20971,849,815,15,12,7
20981,849,816,166,22,17
20983,849,817,164,24,19
20989,850,1,1,2,1
21012,850,2,4,11,\N
20995,850,3,131,6,7
20990,850,4,6,4,2
21004,850,5,205,18,16
21005,850,10,166,19,17
20993,850,13,6,5,5
20994,850,16,10,8,6
20991,850,17,9,1,3
21010,850,18,1,7,\N
20992,850,20,9,3,4
21011,850,22,3,14,\N
21009,850,24,164,23,\N
20996,850,30,131,10,8
21003,850,67,5,24,15
21000,850,153,5,16,12
20997,850,155,15,17,9
20998,850,808,4,9,10
21008,850,812,205,20,20
21002,850,813,3,13,14
21001,850,814,10,12,13
20999,850,815,15,15,11
21006,850,816,166,21,18
21007,850,817,164,22,19
21016,851,1,1,2,4
21035,851,2,4,14,\N
21021,851,3,131,7,9
21015,851,4,6,5,3
21033,851,5,205,18,\N
21029,851,10,166,20,17
21018,851,13,6,4,6
21036,851,15,205,19,\N
21026,851,16,10,8,14
21017,851,17,9,6,5
21013,851,18,1,3,1
21014,851,20,9,1,2
21025,851,22,3,15,13
21032,851,24,164,21,20
21034,851,30,131,9,\N
21020,851,67,5,23,8
21022,851,153,5,16,10
21023,851,155,15,13,11
21024,851,808,4,12,12
21028,851,813,3,17,16
21019,851,814,10,11,7
21027,851,815,15,10,15
21031,851,816,166,24,19
21030,851,817,164,22,18
21058,852,1,1,2,\N
21042,852,3,131,5,6
21040,852,4,6,8,4
21051,852,5,205,16,15
21054,852,10,166,19,18
21044,852,13,6,4,8
21050,852,15,205,18,14
21043,852,16,10,15,7
21038,852,17,9,3,2
21039,852,18,1,13,3
21037,852,20,9,1,1
21052,852,22,3,14,16
21055,852,24,164,22,19
21041,852,30,131,24,5
21059,852,67,5,11,\N
21060,852,153,5,6,\N
21048,852,155,15,12,12
21045,852,808,4,10,9
21049,852,811,4,7,13
21046,852,813,3,21,10
21047,852,814,10,17,11
21056,852,815,15,9,\N
21053,852,816,166,20,17
21057,852,817,164,23,\N
21064,853,1,1,2,4
21083,853,3,131,9,\N
21063,853,4,6,4,3
21073,853,5,205,20,13
21075,853,10,166,21,15
21066,853,13,6,6,6
21074,853,15,205,19,14
21079,853,16,10,12,\N
21080,853,17,9,5,\N
21062,853,18,1,3,2
21061,853,20,9,1,1
21072,853,22,3,13,12
21084,853,24,164,24,\N
21065,853,30,131,8,5
21070,853,67,5,16,10
21067,853,153,5,18,7
21078,853,155,15,17,\N
21082,853,808,4,7,\N
21069,853,811,4,10,9
21071,853,813,3,14,11
21068,853,814,10,11,8
21077,853,815,15,15,\N
21081,853,816,166,22,\N
21076,853,817,164,23,\N
21089,854,1,1,4,5
21091,854,3,131,7,7
21088,854,4,6,5,4
21100,854,5,205,19,16
21108,854,10,166,21,\N
21093,854,13,6,6,9
21106,854,15,205,20,\N
21092,854,16,10,9,8
21087,854,17,9,2,3
21086,854,18,1,3,2
21085,854,20,9,1,1
21097,854,22,3,12,13
21104,854,24,164,24,20
21107,854,30,131,8,\N
21096,854,67,5,14,12
21105,854,153,5,16,21
21098,854,155,15,17,14
21101,854,808,4,18,17
21099,854,811,4,15,15
21095,854,813,3,13,11
21090,854,814,10,10,6
21094,854,815,15,11,10
21102,854,816,166,22,18
21103,854,817,164,23,19
21113,855,1,1,3,5
21118,855,3,131,23,10
21110,855,4,6,5,2
21126,855,5,205,18,18
21128,855,10,166,21,20
21115,855,13,6,4,7
21127,855,15,205,19,19
21119,855,16,10,11,11
21112,855,17,9,6,4
21109,855,18,1,2,1
21111,855,20,9,1,3
21125,855,22,3,13,17
21131,855,24,164,24,23
21114,855,30,131,8,6
21132,855,67,5,15,\N
21123,855,153,5,16,15
21121,855,155,15,7,13
21117,855,808,4,10,9
21124,855,811,4,9,16
21122,855,813,3,14,14
21120,855,814,10,12,12
21116,855,815,15,17,8
21129,855,816,166,20,21
21130,855,817,164,22,22
21134,856,1,1,1,2
21140,856,3,131,7,8
21137,856,4,6,6,5
21146,856,5,205,19,14
21150,856,10,166,21,18
21138,856,13,6,5,6
21149,856,15,205,20,17
21143,856,16,10,10,11
21135,856,17,9,4,3
21136,856,18,1,3,4
21133,856,20,9,2,1
21144,856,22,3,18,12
21153,856,24,164,23,21
21156,856,30,131,12,\N
21141,856,67,5,13,9
21139,856,153,5,11,7
21147,856,155,15,14,15
21155,856,808,4,8,\N
21145,856,811,4,15,13
21154,856,813,3,16,\N
21142,856,814,10,9,10
21148,856,815,15,17,16
21152,856,816,166,22,20
21151,856,817,164,24,19
21163,857,1,1,5,7
21162,857,3,131,7,6
21159,857,4,6,3,3
21170,857,5,205,18,14
21179,857,10,166,22,\N
21176,857,13,6,6,\N
21175,857,15,205,19,19
21165,857,16,10,8,9
21160,857,17,9,2,4
21158,857,18,1,4,2
21157,857,20,9,1,1
21171,857,22,3,15,15
21161,857,30,131,11,5
21173,857,39,164,24,17
21177,857,67,5,9,\N
21164,857,153,5,10,8
21180,857,155,15,17,\N
21167,857,808,4,16,11
21168,857,811,4,14,12
21178,857,813,3,13,\N
21169,857,814,10,12,13
21166,857,815,15,20,10
21172,857,816,166,21,16
21174,857,817,164,23,18
21181,858,1,1,2,1
21186,858,3,131,7,6
21182,858,4,6,5,2
21197,858,5,205,17,17
21199,858,10,166,19,19
21185,858,13,6,6,5
21198,858,15,205,18,18
21188,858,16,10,9,8
21184,858,17,9,4,4
21183,858,18,1,3,3
21204,858,20,9,1,\N
21192,858,22,3,24,12
21200,858,24,164,22,20
21187,858,30,131,8,7
21202,858,67,5,13,\N
21195,858,153,5,15,15
21190,858,155,15,16,10
21193,858,808,4,12,13
21196,858,811,4,14,16
21194,858,813,3,23,14
21189,858,814,10,10,9
21191,858,815,15,11,11
21203,858,816,166,21,\N
21201,858,817,164,20,\N
21226,859,1,1,4,\N
21211,859,3,131,6,7
21208,859,4,6,5,4
21220,859,5,205,19,16
21228,859,10,166,24,\N
21209,859,13,6,7,5
21222,859,15,205,20,18
21210,859,16,10,8,6
21205,859,17,9,2,1
21207,859,18,1,3,3
21206,859,20,9,1,2
21218,859,22,3,12,14
21225,859,24,164,21,\N
21219,859,30,131,10,15
21216,859,67,5,14,12
21215,859,153,5,13,11
21213,859,155,15,16,9
21214,859,808,4,15,10
21221,859,811,4,9,17
21227,859,813,3,18,\N
21212,859,814,10,11,8
21217,859,815,15,17,13
21223,859,816,166,23,19
21224,859,817,164,22,20
21231,860,1,1,1,3
21240,860,3,131,7,12
21233,860,4,6,12,5
21246,860,5,207,18,\N
21235,860,8,208,17,7
21242,860,10,206,20,14
21245,860,13,6,16,\N
21232,860,17,9,5,4
21229,860,18,1,2,1
21230,860,20,9,6,2
21248,860,30,131,4,\N
21251,860,37,164,0,\N
21252,860,39,164,0,\N
21249,860,154,208,3,\N
21234,860,155,15,13,6
21250,860,807,10,9,\N
21247,860,808,207,19,\N
21244,860,811,3,14,16
21241,860,813,3,8,13
21238,860,814,10,15,10
21236,860,815,15,22,8
21237,860,817,5,10,9
21239,860,818,5,11,11
21243,860,819,206,21,15
21255,861,1,1,1,3
21265,861,3,131,7,13
21253,861,4,6,8,1
21270,861,5,207,24,18
21257,861,8,208,10,5
21269,861,10,206,20,17
21267,861,13,6,12,15
21256,861,17,9,4,4
21266,861,18,1,2,14
21263,861,20,9,5,11
21262,861,30,131,3,10
21274,861,37,164,22,22
21273,861,39,164,23,21
21276,861,154,208,6,\N
21275,861,155,15,17,\N
21261,861,807,10,16,9
21268,861,808,207,19,16
21258,861,811,3,13,6
21271,861,813,3,11,19
21259,861,814,10,14,7
21254,861,815,15,9,2
21264,861,817,5,15,12
21260,861,818,5,18,8
21272,861,819,206,21,20
21279,862,1,1,7,3
21277,862,3,131,1,1
21285,862,4,6,9,9
21299,862,5,207,18,23
21290,862,8,208,4,14
21295,862,10,206,20,19
21289,862,13,6,12,13
21280,862,17,9,6,4
21278,862,18,1,5,2
21281,862,20,9,11,5
21300,862,30,131,2,\N
21297,862,37,164,22,21
21298,862,39,164,23,22
21282,862,154,208,10,6
21286,862,155,15,3,10
21291,862,807,10,16,15
21294,862,808,207,19,18
21283,862,811,3,14,7
21284,862,813,3,13,8
21288,862,814,10,15,12
21287,862,815,15,8,11
21293,862,817,5,17,17
21292,862,818,5,24,16
21296,862,819,206,21,20
21308,863,1,1,2,8
21305,863,3,131,5,5
21307,863,4,6,9,7
21317,863,5,207,16,17
21302,863,8,208,11,2
21319,863,10,206,23,19
21309,863,13,6,14,9
21304,863,17,9,3,4
21318,863,18,1,4,18
21301,863,20,9,1,1
21310,863,30,131,22,10
21320,863,37,164,20,20
21321,863,39,164,24,21
21303,863,154,208,7,3
21313,863,155,15,12,13
21312,863,807,10,13,12
21316,863,808,207,18,16
21322,863,811,3,15,22
21323,863,813,3,21,\N
21306,863,814,10,10,6
21311,863,815,15,8,11
21315,863,817,5,6,15
21314,863,818,5,17,14
21324,863,819,206,19,\N
21332,864,1,1,24,8
21331,864,3,131,6,7
21326,864,4,6,2,2
21340,864,5,207,19,16
21327,864,8,208,4,3
21342,864,10,206,21,18
21339,864,13,6,16,15
21335,864,17,9,11,11
21333,864,18,1,10,9
21330,864,20,9,7,6
21348,864,30,131,8,\N
21343,864,37,164,22,19
21346,864,39,164,23,\N
21328,864,154,208,3,4
21329,864,155,15,9,5
21334,864,807,10,13,10
21341,864,808,207,18,17
21347,864,811,3,17,\N
21325,864,813,3,1,1
21338,864,814,10,12,14
21344,864,815,15,5,\N
21337,864,817,5,15,13
21336,864,818,5,14,12
21345,864,819,206,20,\N
21353,865,1,1,3,5
21350,865,3,131,2,2
21351,865,4,6,5,3
21361,865,5,207,17,13
21357,865,8,208,8,9
21362,865,10,206,19,14
21354,865,13,6,7,6
21349,865,17,9,1,1
21364,865,18,1,12,16
21352,865,20,9,9,4
21367,865,30,131,6,\N
21370,865,37,164,20,\N
21363,865,39,164,22,15
21372,865,154,208,4,\N
21369,865,155,15,11,\N
21356,865,807,10,10,8
21368,865,808,207,18,\N
21358,865,811,3,13,10
21371,865,813,3,24,\N
21355,865,814,10,14,7
21359,865,815,15,23,11
21365,865,817,5,15,\N
21360,865,818,5,16,12
21366,865,819,206,21,\N
21373,866,1,1,2,1
21378,866,3,131,5,6
21377,866,4,6,3,5
21390,866,5,207,17,18
21380,866,8,208,12,8
21393,866,10,206,21,21
21382,866,13,6,6,10
21379,866,17,9,4,7
21388,866,18,1,10,16
21376,866,20,9,1,4
21394,866,30,131,9,\N
21395,866,37,164,20,\N
21396,866,39,164,24,\N
21374,866,154,208,7,2
21381,866,155,15,11,9
21384,866,807,10,13,12
21391,866,808,207,18,19
21389,866,811,3,16,17
21385,866,813,3,22,13
21383,866,814,10,8,11
21375,866,815,15,15,3
21386,866,817,5,14,14
21387,866,818,5,19,15
21392,866,819,206,23,20
21415,867,1,1,2,19
21402,867,3,131,6,6
21397,867,4,6,11,1
21410,867,5,207,16,14
21398,867,8,208,5,2
21420,867,10,206,0,\N
21412,867,13,6,13,16
21400,867,17,9,19,4
21404,867,18,1,9,8
21417,867,20,9,1,\N
21399,867,30,131,12,3
21413,867,37,164,21,17
21414,867,39,164,22,18
21416,867,154,208,4,\N
21418,867,155,15,7,\N
21401,867,807,10,8,5
21409,867,808,207,20,13
21406,867,811,3,14,10
21408,867,813,3,3,12
21403,867,814,10,10,7
21405,867,815,15,15,9
21407,867,817,5,17,11
21419,867,818,5,18,\N
21411,867,819,206,23,15
21428,868,1,1,8,8
21435,868,3,131,11,15
21422,868,4,6,1,2
21437,868,5,207,19,17
21425,868,8,208,6,5
21438,868,10,206,20,18
21424,868,13,6,5,4
21421,868,17,9,2,1
21430,868,18,1,16,10
21423,868,20,9,4,3
21427,868,30,131,3,7
21440,868,37,164,21,20
21441,868,39,164,22,21
21426,868,154,208,9,6
21431,868,155,15,17,11
21432,868,807,10,14,12
21444,868,808,207,18,\N
21429,868,811,3,13,9
21436,868,813,3,7,16
21443,868,814,10,10,\N
21442,868,815,15,15,\N
21433,868,817,5,12,13
21434,868,818,5,23,14
21439,868,819,206,24,19
21468,869,1,1,7,\N
21454,869,3,131,21,10
21445,869,4,6,1,1
21463,869,5,207,16,19
21447,869,8,208,10,3
21466,869,10,206,22,22
21456,869,13,6,13,12
21452,869,17,9,8,8
21446,869,18,1,6,2
21449,869,20,9,2,5
21451,869,30,131,3,7
21465,869,37,164,23,21
21467,869,39,164,24,23
21462,869,154,208,19,18
21448,869,155,15,12,4
21453,869,807,10,4,9
21460,869,808,207,18,16
21461,869,811,3,14,17
21459,869,813,3,5,15
21455,869,814,10,9,11
21450,869,815,15,17,6
21457,869,817,5,11,13
21458,869,818,5,15,14
21464,869,819,206,20,20
21469,870,1,1,1,1
21478,870,3,131,13,10
21473,870,4,6,6,5
21485,870,5,207,19,17
21470,870,8,208,5,2
21489,870,10,206,22,21
21477,870,13,6,7,9
21476,870,17,9,11,8
21474,870,18,1,4,6
21472,870,20,9,3,4
21492,870,30,131,17,\N
21490,870,37,164,23,22
21491,870,39,164,24,\N
21471,870,154,208,2,3
21486,870,155,15,15,18
21479,870,807,10,10,11
21487,870,808,207,20,19
21475,870,811,3,9,7
21481,870,813,3,8,13
21480,870,814,10,12,12
21482,870,815,15,14,14
21483,870,817,5,18,15
21484,870,818,5,16,16
21488,870,819,206,21,20
21515,871,1,1,7,\N
21503,871,3,131,23,11
21514,871,4,6,5,\N
21509,871,5,207,18,17
21495,871,8,208,3,3
21507,871,10,206,20,15
21497,871,13,6,14,5
21498,871,17,9,12,6
21493,871,18,1,1,1
21494,871,20,9,10,2
21499,871,30,131,13,7
21510,871,37,164,21,18
21511,871,39,164,24,\N
21516,871,154,208,8,\N
21505,871,155,15,2,13
21496,871,807,10,11,4
21506,871,808,207,19,14
21504,871,811,3,17,12
21512,871,813,3,6,\N
21502,871,814,10,9,10
21513,871,815,15,4,\N
21501,871,817,5,16,9
21500,871,818,5,15,8
21508,871,819,206,22,16
21517,872,1,1,1,1
21523,872,3,131,6,7
21519,872,4,6,10,3
21530,872,5,207,17,14
21521,872,8,208,7,5
21533,872,10,206,19,17
21520,872,13,6,3,4
21536,872,17,9,11,20
21539,872,18,1,2,\N
21538,872,20,9,5,22
21522,872,30,131,4,6
21534,872,37,164,23,18
21535,872,39,164,21,19
21525,872,155,15,8,9
21537,872,807,10,24,21
21531,872,808,207,18,15
21526,872,811,3,13,10
21527,872,813,3,22,11
21524,872,814,10,9,8
21518,872,815,15,12,2
21529,872,816,208,15,13
21528,872,817,5,14,12
21540,872,818,5,16,\N
21532,872,819,206,20,16
21564,873,1,1,1,\N
21545,873,3,131,10,5
21543,873,4,6,5,3
21555,873,5,207,19,15
21546,873,8,208,12,6
21552,873,10,206,20,12
21548,873,13,6,13,8
21551,873,17,9,7,11
21542,873,18,1,4,2
21541,873,20,9,3,1
21561,873,30,131,9,\N
21557,873,37,164,24,17
21563,873,39,164,23,\N
21547,873,154,208,8,7
21553,873,155,15,17,13
21554,873,807,10,11,14
21559,873,808,207,18,19
21558,873,811,3,22,18
21562,873,813,3,2,\N
21544,873,814,10,6,4
21550,873,815,15,14,10
21549,873,817,5,15,9
21560,873,818,5,16,\N
21556,873,819,206,21,16
21569,874,1,1,9,5
21588,874,3,131,13,\N
21587,874,4,6,6,\N
21579,874,5,207,17,15
21570,874,8,208,7,6
21580,874,10,206,18,16
21566,874,13,6,10,2
21573,874,17,9,2,9
21568,874,18,1,8,4
21565,874,20,9,1,1
21575,874,30,131,23,11
21582,874,37,164,20,18
21585,874,39,164,24,\N
21583,874,154,208,4,19
21567,874,155,15,3,3
21571,874,807,10,15,7
21581,874,808,207,22,17
21578,874,811,3,16,14
21572,874,813,3,12,8
21576,874,814,10,11,12
21586,874,815,15,5,\N
21574,874,817,5,14,10
21577,874,818,5,19,13
21584,874,819,206,21,\N
21598,875,1,1,3,10
21611,875,3,131,9,\N
21591,875,4,6,4,3
21605,875,5,207,19,17
21593,875,8,208,5,5
21606,875,10,206,20,18
21592,875,13,6,6,4
21590,875,17,9,1,2
21612,875,18,1,11,\N
21589,875,20,9,2,1
21601,875,30,131,10,13
21609,875,37,164,22,\N
21608,875,39,164,23,20
21595,875,154,208,7,7
21610,875,155,15,13,\N
21594,875,807,10,8,6
21604,875,808,207,18,16
21603,875,811,3,17,15
21602,875,813,3,15,14
21600,875,814,10,14,12
21599,875,815,15,12,11
21597,875,817,5,21,9
21596,875,818,5,16,8
21607,875,819,206,24,19
21616,876,1,1,3,4
21623,876,3,131,10,11
21614,876,4,6,5,2
21630,876,5,207,20,18
21619,876,8,208,7,7
21632,876,10,206,21,20
21618,876,13,6,6,6
21615,876,17,9,2,3
21617,876,18,1,4,5
21613,876,20,9,1,1
21634,876,30,131,14,22
21635,876,37,164,22,\N
21633,876,39,164,23,21
21621,876,154,208,11,9
21626,876,155,15,17,14
21620,876,807,10,12,8
21629,876,808,207,19,17
21622,876,811,3,13,10
21628,876,813,3,9,16
21624,876,814,10,16,12
21636,876,815,15,8,\N
21625,876,817,5,15,13
21627,876,818,5,18,15
21631,876,819,206,24,19
21657,877,1,1,1,\N
21659,877,3,131,7,\N
21638,877,4,6,6,2
21649,877,5,207,18,13
21637,877,8,208,4,1
21650,877,10,206,21,14
21643,877,13,6,8,7
21656,877,17,9,2,\N
21640,877,18,1,5,4
21639,877,20,9,24,3
21647,877,30,131,13,11
21653,877,37,164,22,17
21658,877,39,164,23,\N
21655,877,154,208,9,\N
21642,877,155,15,15,6
21660,877,807,10,10,\N
21652,877,808,207,20,16
21644,877,811,3,14,8
21641,877,813,3,3,5
21645,877,814,10,12,9
21651,877,815,15,11,15
21646,877,817,5,16,10
21648,877,818,5,17,12
21654,877,819,206,19,\N
21661,878,1,1,2,1
21673,878,3,131,17,13
21663,878,4,6,7,3
21678,878,5,207,22,18
21666,878,8,208,4,6
21679,878,10,206,19,19
21664,878,13,6,11,4
21683,878,17,9,3,\N
21665,878,18,1,12,5
21662,878,20,9,1,2
21676,878,30,131,5,16
21681,878,37,164,23,21
21682,878,39,164,24,22
21667,878,154,208,8,7
21674,878,155,15,16,14
21668,878,807,10,6,8
21677,878,808,207,21,17
21670,878,811,3,10,10
21669,878,813,3,9,9
21675,878,814,10,13,15
21671,878,815,15,15,11
21672,878,817,5,18,12
21684,878,818,5,14,\N
21680,878,819,206,20,20
21704,879,1,1,1,\N
21699,879,3,131,9,15
21686,879,4,6,7,2
21698,879,5,207,20,14
21694,879,8,208,8,10
21700,879,10,206,21,16
21687,879,13,6,5,3
21688,879,17,9,3,4
21685,879,18,1,2,1
21690,879,20,9,4,6
21691,879,30,131,13,7
21701,879,37,164,24,17
21702,879,39,164,23,18
21705,879,154,208,18,\N
21693,879,155,15,14,9
21689,879,807,10,6,5
21695,879,808,207,19,11
21707,879,811,3,11,\N
21706,879,813,3,16,\N
21703,879,814,10,10,19
21708,879,815,15,12,\N
21697,879,817,5,15,13
21692,879,818,5,17,8
21696,879,819,206,22,12
21713,880,1,131,3,5
21728,880,3,131,6,\N
21710,880,4,6,5,2
21709,880,8,208,7,1
21712,880,13,6,4,4
21715,880,16,10,12,7
21714,880,17,9,2,6
21717,880,18,1,10,9
21711,880,20,9,1,3
21718,880,154,208,8,10
21730,880,807,15,11,\N
21729,880,813,3,17,\N
21716,880,814,10,9,8
21719,880,815,1,15,11
21727,880,817,5,14,\N
21720,880,818,5,13,12
21724,880,819,207,22,16
21725,880,820,206,20,17
21721,880,821,15,18,13
21722,880,822,3,16,14
21726,880,823,207,21,18
21723,880,824,206,19,15
21733,881,1,131,4,3
21734,881,3,131,6,4
21752,881,4,6,3,\N
21737,881,8,208,10,7
21735,881,13,6,2,5
21750,881,16,10,8,\N
21732,881,17,9,5,2
21747,881,18,1,7,17
21731,881,20,9,1,1
21736,881,154,208,11,6
21738,881,807,15,12,8
21749,881,813,3,16,\N
21751,881,814,10,15,\N
21739,881,815,1,9,9
21748,881,817,5,13,18
21740,881,818,5,17,10
21744,881,819,207,20,14
21746,881,820,206,21,16
21742,881,821,15,14,12
21741,881,822,3,18,11
21745,881,823,207,22,15
21743,881,824,206,19,13
