,RaceId,DriverId,ConstructorId,GridNumber,QualifyingPosition,CircuitId,TotalDriverPoints
3322,948,835,4,13,14,1,0
3323,948,836,209,21,22,1,0
3324,948,837,209,22,21,1,0
3325,949,1,131,1,1,3,33
3326,949,3,131,2,2,3,50
3327,949,8,6,4,4,3,18
3328,949,13,3,7,7,3,14
3329,949,18,1,14,14,3,0
3330,949,20,6,3,3,3,15
3331,949,154,210,9,9,3,18
3332,949,807,10,8,8,3,6
3333,949,815,10,18,18,3,0
3334,949,817,9,5,5,3,24
3335,949,821,210,13,13,3,0
3336,949,822,3,6,6,3,6
3337,949,825,4,22,19,3,0
3338,949,826,9,15,15,3,6
3339,949,828,15,17,17,3,0
3340,949,830,5,10,10,3,9
3341,949,831,15,21,22,3,0
3342,949,832,5,11,11,3,2
3343,949,835,4,19,20,3,0
3344,949,836,209,16,16,3,0
3345,949,837,209,20,21,3,0
3346,949,838,1,12,12,3,1
3347,950,1,131,22,22,17,39
3348,950,3,131,1,1,17,75
3349,950,4,1,11,12,17,0
3350,950,8,6,3,3,17,28
3351,950,13,3,10,11,17,22
3352,950,18,1,12,13,17,0
3353,950,20,6,4,4,17,33
3354,950,154,210,14,14,17,18
3355,950,807,10,13,10,17,6
3356,950,815,10,7,7,17,0
3357,950,817,9,2,2,17,36
3358,950,821,210,18,18,17,0
3359,950,822,3,5,5,17,7
3360,950,825,4,17,17,17,0
3361,950,826,9,6,6,17,21
3362,950,828,15,15,15,17,0
3363,950,830,5,9,9,17,13
3364,950,831,15,16,16,17,0
3365,950,832,5,8,8,17,4
3366,950,835,4,19,19,17,0
3367,950,836,209,21,21,17,0
3368,950,837,209,20,20,17,0
3369,951,1,131,10,10,71,57
3370,951,3,131,1,1,71,100
3371,951,4,1,14,14,71,8
3372,951,8,6,3,4,71,43
3373,951,13,3,4,5,71,32
3374,951,18,1,12,12,71,1
3375,951,20,6,7,2,71,33
3376,951,154,210,15,15,71,22
3377,951,807,10,13,13,71,6
3378,951,815,10,6,7,71,2
3379,951,817,9,5,6,71,36
3380,951,821,210,16,16,71,0
3381,951,822,3,2,3,71,19
3382,951,825,4,17,17,71,6
3383,951,826,9,8,8,71,21
3384,951,828,15,22,22,71,0
3385,951,830,5,9,9,71,13
3386,951,831,15,19,19,71,0
3387,951,832,5,11,11,71,4
3388,951,835,4,18,18,71,0
3389,951,836,209,20,20,71,0
3390,951,837,209,21,21,71,0
3391,952,1,131,1,1,4,57
3392,952,3,131,2,2,4,100
3393,952,4,1,10,10,4,8
3394,952,8,6,5,5,4,61
3395,952,13,3,18,18,4,36
3396,952,18,1,12,12,4,3
3397,952,20,6,6,6,4,48
3398,952,154,210,14,14,4,22
3399,952,807,10,11,11,4,6
3400,952,815,10,9,9,4,8
3401,952,817,9,3,3,4,48
3402,952,821,210,16,16,4,0
3403,952,822,3,7,7,4,29
3404,952,825,4,15,15,4,6
3405,952,826,5,13,13,4,22
3406,952,828,15,19,19,4,0
3407,952,830,9,4,4,4,38
3408,952,831,15,20,20,4,0
3409,952,832,5,8,8,4,12
3410,952,835,4,17,17,4,0
3411,952,836,209,21,21,4,0
3412,952,837,209,22,22,4,0
3413,953,1,131,3,3,6,82
3414,953,3,131,2,2,6,106
3415,953,4,1,9,10,6,18
3416,953,8,6,11,6,6,61
3417,953,13,3,14,14,6,37
3418,953,18,1,13,13,6,5
3419,953,20,6,4,4,6,60
3420,953,154,210,15,15,6,22
3421,953,807,10,5,5,6,14
3422,953,815,10,7,8,6,23
3423,953,817,9,1,1,6,66
3424,953,821,210,12,12,6,0
3425,953,822,3,10,11,6,29
3426,953,825,4,16,16,6,6
3427,953,826,5,8,9,6,22
3428,953,828,15,17,17,6,0
3429,953,830,9,0,21,6,38
3430,953,831,15,0,22,6,0
3431,953,832,5,6,7,6,16
3432,953,835,4,18,18,6,0
3433,953,836,209,20,20,6,0
3434,953,837,209,19,19,6,0
3435,954,1,131,1,1,7,107
3436,954,3,131,2,2,7,116
3437,954,4,1,10,10,7,18
3438,954,8,6,6,6,7,69
3439,954,13,3,8,8,7,37
3440,954,18,1,12,12,7,5
3441,954,20,6,3,3,7,78
3442,954,154,210,14,15,7,22
3443,954,807,10,9,9,7,18
3444,954,815,10,11,11,7,24
3445,954,817,9,4,4,7,72
3446,954,821,210,13,14,7,0
3447,954,822,3,7,7,7,44
3448,954,825,4,22,22,7,6
3449,954,826,5,15,13,7,22
3450,954,828,15,21,19,7,0
3451,954,830,9,5,5,7,50
3452,954,831,15,18,20,7,0
3453,954,832,5,20,16,7,18
3454,954,835,4,16,17,7,0
3455,954,836,209,17,18,7,0
3456,954,837,209,19,21,7,0
3457,955,1,131,10,10,73,117
3458,955,3,131,1,1,73,141
3459,955,4,1,13,14,73,18
3460,955,8,6,4,5,73,81
3461,955,13,3,5,6,73,38
3462,955,18,1,19,19,73,5
3463,955,20,6,3,4,73,96
3464,955,154,210,11,11,73,22
3465,955,807,10,12,12,73,20
3466,955,815,10,7,2,73,39
3467,955,817,9,2,3,73,78
3468,955,821,210,14,15,73,0
3469,955,822,3,8,8,73,52
3470,955,825,4,22,21,73,6
3471,955,826,5,6,7,73,22
3472,955,828,15,20,20,73,0
3473,955,830,9,9,9,73,54
3474,955,831,15,15,16,73,0
3475,955,832,5,18,13,73,18
3476,955,835,4,21,22,73,0
3477,955,836,209,17,18,73,0
3478,955,837,209,16,17,73,0
3479,956,1,131,1,1,70,142
3480,956,3,131,6,2,70,153
3481,956,4,1,14,14,70,18
3482,956,8,6,4,6,70,96
3483,956,13,3,10,10,70,38
3484,956,18,1,3,5,70,13
3485,956,20,6,9,4,70,96
3486,956,154,210,13,13,70,28
3487,956,807,10,2,3,70,20
3488,956,815,10,16,16,70,39
3489,956,817,9,5,7,70,88
3490,956,821,210,11,11,70,0
3491,956,822,3,7,8,70,54
3492,956,825,4,17,17,70,6
3493,956,826,5,22,20,70,22
3494,956,828,15,18,21,70,0
3495,956,830,9,8,9,70,72
3496,956,831,15,21,22,70,0
3497,956,832,5,15,15,70,22
3498,956,835,4,19,18,70,0
3499,956,836,209,12,12,70,1
3500,956,837,209,20,19,70,0
3501,957,1,131,1,1,9,167
3502,957,3,131,2,2,9,168
3503,957,4,1,9,10,9,18
3504,957,8,6,5,5,9,106
3505,957,13,3,12,12,9,38
3506,957,18,1,17,17,9,13
3507,957,20,6,11,6,9,98
3508,957,154,210,13,13,9,28
3509,957,807,10,8,9,9,26
3510,957,815,10,10,11,9,47
3511,957,817,9,4,4,9,100
3512,957,821,210,14,14,9,0
3513,957,822,3,6,7,9,54
3514,957,825,4,16,16,9,6
3515,957,826,5,15,15,9,23
3516,957,828,15,22,22,9,0
3517,957,830,9,3,3,9,90
3518,957,831,15,21,21,9,0
3519,957,832,5,7,8,9,26
3520,957,835,4,18,18,9,0
3521,957,836,209,20,20,9,1
3522,957,837,209,19,19,9,0
3523,958,1,131,2,2,11,192
3524,958,3,131,1,1,11,186
3525,958,4,1,7,7,11,24
3526,958,8,6,14,14,11,114
3527,958,13,3,18,18,11,38
3528,958,18,1,8,8,11,13
3529,958,20,6,5,5,11,110
3530,958,154,210,11,11,11,28
3531,958,807,10,9,9,11,27
3532,958,815,10,13,13,11,47
3533,958,817,9,3,3,11,115
3534,958,821,210,15,15,11,0
3535,958,822,3,10,10,11,56
3536,958,825,4,19,19,11,6
3537,958,826,5,12,12,11,23
3538,958,828,15,22,20,11,0
3539,958,830,9,4,4,11,100
3540,958,831,15,16,16,11,0
3541,958,832,5,6,6,11,30
3542,958,835,4,17,17,11,0
3543,958,836,209,20,21,11,1
3544,958,837,209,21,22,11,0
3545,959,1,131,2,2,10,217
3546,959,3,131,1,1,10,198
3547,959,4,1,13,14,10,24
3548,959,8,6,5,5,10,122
3549,959,13,3,10,10,10,38
3550,959,18,1,12,12,10,17
3551,959,20,6,6,6,10,120
3552,959,154,210,20,15,10,28
3553,959,807,10,8,7,10,33
3554,959,815,10,9,9,10,48
3555,959,817,9,3,3,10,133
3556,959,821,210,11,11,10,0
3557,959,822,3,7,8,10,58
3558,959,825,4,16,17,10,6
3559,959,826,5,18,19,10,23
3560,959,828,15,22,22,10,0
3561,959,830,9,4,4,10,115
3562,959,831,15,21,21,10,0
3563,959,832,5,15,13,10,30
3564,959,835,4,14,16,10,0
3565,959,836,209,17,18,10,1
3566,959,837,209,19,20,10,0
3567,960,1,131,21,21,13,232
3568,960,3,131,1,1,13,223
3569,960,4,1,22,22,13,30
3570,960,8,6,3,3,13,124
3571,960,13,3,10,10,13,39
3572,960,18,1,9,9,13,17
3573,960,20,6,4,4,13,128
3574,960,154,210,11,11,13,28
3575,960,807,10,7,7,13,45
3576,960,815,10,6,6,13,58
3577,960,817,9,5,5,13,151
3578,960,821,210,18,13,13,0
3579,960,822,3,8,8,13,62
3580,960,825,4,12,12,13,6
3581,960,826,5,19,19,13,23
3582,960,828,15,20,20,13,0
3583,960,830,9,2,2,13,115
3584,960,831,15,16,17,13,0
3585,960,832,5,14,15,13,30
3586,960,835,4,13,14,13,0
3587,960,836,209,15,16,13,1
3588,960,839,209,17,18,13,0
3589,961,1,131,1,1,14,250
3590,961,3,131,2,2,14,248
3591,961,4,1,12,13,14,30
3592,961,8,6,4,4,14,136
3593,961,13,3,11,11,14,41
3594,961,18,1,14,15,14,17
3595,961,20,6,3,3,14,143
3596,961,154,210,17,12,14,28
3597,961,807,10,9,9,14,46
3598,961,815,10,8,8,14,62
3599,961,817,9,6,6,14,161
3600,961,821,210,10,10,14,0
3601,961,822,3,5,5,14,70
3602,961,825,4,21,21,14,6
3603,961,826,5,16,17,14,23
3604,961,828,15,19,19,14,0
3605,961,830,9,7,7,14,121
3606,961,831,15,18,18,14,0
3607,961,832,5,15,16,14,30
3608,961,835,4,20,20,14,0
3609,961,836,209,13,14,14,1
3610,961,839,209,22,22,14,0
3611,962,1,131,3,3,15,265
3612,962,3,131,1,1,15,273
3613,962,4,1,9,9,15,36
3614,962,8,6,5,5,15,148
3615,962,13,3,11,12,15,41
3616,962,18,1,12,13,15,17
3617,962,20,6,22,22,15,153
3618,962,154,210,20,15,15,28
3619,962,807,10,8,8,15,46
3620,962,815,10,17,10,15,66
3621,962,817,9,2,2,15,179
3622,962,821,210,13,14,15,0
3623,962,822,3,10,11,15,70
3624,962,825,4,15,17,15,7
3625,962,826,5,7,7,15,25
3626,962,828,15,14,16,15,0
3627,962,830,9,4,4,15,129
3628,962,831,15,16,18,15,0
3629,962,832,5,6,6,15,30
3630,962,835,4,18,19,15,0
3631,962,836,209,19,20,15,1
3632,962,839,209,21,21,15,0
3633,963,1,131,1,1,2,265
3634,963,3,131,2,2,2,288
3635,963,4,1,22,22,2,42
3636,963,8,6,6,6,2,160
3637,963,13,3,10,10,2,41
3638,963,18,1,9,9,2,19
3639,963,20,6,5,5,2,153
3640,963,154,210,12,12,2,28
3641,963,807,10,8,8,2,50
3642,963,815,10,7,7,2,74
3643,963,817,9,4,4,2,204
3644,963,821,210,13,13,2,0
3645,963,822,3,11,11,2,80
3646,963,825,4,14,14,2,7
3647,963,826,5,15,15,2,25
3648,963,828,15,17,17,2,0
3649,963,830,9,3,3,2,147
3650,963,831,15,18,18,2,0
3651,963,832,5,16,16,2,30
3652,963,835,4,19,19,2,1
3653,963,836,209,21,21,2,1
3654,963,839,209,20,20,2,0
3655,964,1,131,2,2,22,280
3656,964,3,131,1,1,22,313
3657,964,4,1,15,15,22,42
3658,964,8,6,8,3,22,170
3659,964,13,3,12,12,22,43
3660,964,18,1,22,17,22,19
3661,964,20,6,6,4,22,165
3662,964,154,210,7,8,22,28
3663,964,807,10,9,9,22,54
3664,964,815,10,5,7,22,80
3665,964,817,9,4,6,22,212
3666,964,821,210,10,10,22,0
3667,964,822,3,11,11,22,81
3668,964,825,4,17,18,22,7
3669,964,826,5,13,13,22,25
3670,964,828,15,18,19,22,0
3671,964,830,9,3,5,22,165
3672,964,831,15,19,20,22,0
3673,964,832,5,14,14,22,30
3674,964,835,4,16,16,22,1
3675,964,836,209,21,22,22,1
3676,964,839,209,20,21,22,0
3677,965,1,131,1,1,69,305
3678,965,3,131,2,2,69,331
3679,965,4,1,12,12,69,52
3680,965,8,6,5,5,69,170
3681,965,13,3,9,9,69,49
3682,965,18,1,19,19,69,21
3683,965,20,6,6,6,69,177
3684,965,154,210,17,17,69,29
3685,965,807,10,7,7,69,54
3686,965,815,10,11,11,69,84
3687,965,817,9,3,3,69,227
3688,965,821,210,14,14,69,0
3689,965,822,3,8,8,69,81
3690,965,825,4,18,18,69,7
3691,965,826,5,13,13,69,25
3692,965,828,15,16,16,69,0
3693,965,830,9,4,4,69,165
3694,965,831,15,21,21,69,0
3695,965,832,5,10,10,69,38
3696,965,835,4,15,15,69,1
3697,965,836,209,20,20,69,1
3698,965,839,209,22,22,69,0
3699,966,1,131,1,1,32,330
3700,966,3,131,2,2,32,349
3701,966,4,1,11,11,32,52
3702,966,8,6,6,6,32,178
3703,966,13,3,9,9,32,51
3704,966,18,1,13,13,32,21
3705,966,20,6,7,7,32,187
3706,966,154,210,22,21,32,29
3707,966,807,10,5,5,32,60
3708,966,815,10,12,12,32,85
3709,966,817,9,4,4,32,242
3710,966,821,210,17,17,32,0
3711,966,822,3,8,8,32,85
3712,966,825,4,14,14,32,7
3713,966,826,5,18,18,32,25
3714,966,828,15,15,15,32,0
3715,966,830,9,3,3,32,177
3716,966,831,15,19,19,32,0
3717,966,832,5,10,10,32,38
3718,966,835,4,21,22,32,1
3719,966,836,209,16,16,32,1
3720,966,839,209,20,20,32,0
3721,967,1,131,1,1,18,355
3722,967,3,131,2,2,18,367
3723,967,4,1,10,10,18,53
3724,967,8,6,3,3,18,178
3725,967,13,3,13,13,18,51
3726,967,18,1,17,17,18,21
3727,967,20,6,5,5,18,197
3728,967,154,210,7,7,18,29
3729,967,807,10,8,8,18,66
3730,967,815,10,9,9,18,97
3731,967,817,9,6,6,18,246
3732,967,821,210,12,12,18,0
3733,967,822,3,11,11,18,85
3734,967,825,4,18,18,18,7
3735,967,826,5,14,14,18,25
3736,967,828,15,20,21,18,0
3737,967,830,9,4,4,18,192
3738,967,831,15,21,22,18,2
3739,967,832,5,15,15,18,46
3740,967,835,4,16,16,18,1
3741,967,836,209,19,19,18,1
3742,967,839,209,22,20,18,0
3743,968,1,131,1,1,24,380
3744,968,3,131,2,2,24,385
3745,968,4,1,9,9,24,54
3746,968,8,6,4,4,24,186
3747,968,13,3,10,10,24,53
3748,968,18,1,12,12,24,21
3749,968,20,6,5,5,24,212
3750,968,154,210,14,14,24,29
3751,968,807,10,7,7,24,72
3752,968,815,10,8,8,24,101
3753,968,817,9,3,3,24,256
3754,968,821,210,13,13,24,0
3755,968,822,3,11,11,24,85
3756,968,825,4,18,18,24,7
3757,968,826,5,17,17,24,25
3758,968,828,15,22,22,24,0
3759,968,830,9,6,6,24,204
3760,968,831,15,19,19,24,2
3761,968,832,5,21,21,24,46
3762,968,835,4,15,15,24,1
3763,968,836,209,16,16,24,1
3764,968,839,209,20,20,24,0
3765,969,1,131,1,1,1,18
3766,969,4,1,12,13,1,0
3767,969,8,6,4,4,1,12
3768,969,13,3,7,7,1,8
3769,969,20,6,2,2,1,25
3770,969,154,210,6,6,1,0
3771,969,807,4,11,12,1,0
3772,969,815,10,10,11,1,6
3773,969,817,9,0,10,1,0
3774,969,822,131,3,3,1,15
3775,969,825,210,17,17,1,0
3776,969,826,5,9,9,1,2
3777,969,828,15,14,15,1,0
3778,969,830,9,5,5,1,10
3779,969,832,5,8,8,1,4
3780,969,835,4,19,20,1,0
3781,969,838,1,18,18,1,0
3782,969,839,10,13,14,1,1
3783,969,840,3,20,19,1,0
3784,969,841,15,16,16,1,0
3785,970,1,131,1,1,17,43
3786,970,4,1,13,13,17,0
3787,970,8,6,4,4,17,22
3788,970,13,3,6,6,17,8
3789,970,20,6,2,2,17,43
3790,970,154,210,19,17,17,0
3791,970,807,4,7,7,17,0
3792,970,815,10,8,8,17,8
3793,970,817,9,5,5,17,12
3794,970,822,131,3,3,17,23
3795,970,825,210,12,12,17,4
3796,970,826,5,9,9,17,2
3797,970,828,15,14,14,17,0
3798,970,830,9,16,19,17,25
3799,970,832,5,11,11,17,10
3800,970,835,4,20,18,17,0
3801,970,838,1,15,16,17,0
3802,970,839,10,17,20,17,2
3803,970,840,3,10,10,17,0
3804,970,841,15,18,15,17,0
3805,971,1,131,2,2,3,61
3806,971,4,1,15,15,3,0
3807,971,8,6,5,5,3,34
3808,971,13,3,8,8,3,16
3809,971,20,6,3,3,3,68
3810,971,154,210,9,9,3,4
3811,971,807,4,7,7,3,2
3812,971,815,10,18,18,3,14
3813,971,817,9,4,4,3,22
3814,971,822,131,1,1,3,38
3815,971,825,210,20,20,3,4
3816,971,826,5,11,11,3,2
3817,971,828,15,19,19,3,0
3818,971,830,9,6,6,3,25
3819,971,832,5,16,16,3,10
3820,971,835,4,10,10,3,0
3821,971,836,15,13,13,3,0
3822,971,838,1,17,17,3,0
3823,971,839,10,14,14,3,3
3824,971,840,3,12,12,3,0
3825,972,1,131,4,4,71,73
3826,972,4,1,15,15,71,0
3827,972,8,6,2,2,71,49
3828,972,13,3,6,6,71,18
3829,972,20,6,1,1,71,86
3830,972,154,210,19,20,71,4
3831,972,807,4,8,8,71,6
3832,972,815,10,9,9,71,22
3833,972,817,9,5,5,71,22
3834,972,822,131,3,3,71,63
3835,972,825,210,13,14,71,4
3836,972,826,5,12,13,71,2
3837,972,828,15,18,19,71,0
3838,972,830,9,7,7,71,35
3839,972,832,5,14,11,71,11
3840,972,835,4,16,16,71,0
3841,972,836,15,17,18,71,0
3842,972,838,1,20,17,71,0
3843,972,839,10,10,10,71,9
3844,972,840,3,11,12,71,0
3845,973,1,131,1,1,4,98
3846,973,4,1,7,7,4,0
3847,973,8,6,4,4,4,49
3848,973,13,3,9,9,4,18
3849,973,20,6,2,2,4,104
3850,973,154,210,14,14,4,5
3851,973,807,4,13,13,4,14
3852,973,815,10,8,8,4,34
3853,973,817,9,6,6,4,37
3854,973,822,131,3,3,4,63
3855,973,825,210,11,11,4,4
3856,973,826,5,19,20,4,4
3857,973,828,15,16,16,4,0
3858,973,830,9,5,5,4,35
3859,973,832,5,12,12,4,17
3860,973,835,4,17,17,4,0
3861,973,836,15,15,15,4,4
3862,973,838,1,20,19,4,0
3863,973,839,10,10,10,4,19
3864,973,840,3,18,18,4,0
3865,974,1,131,13,14,6,104
3866,974,8,6,1,1,6,67
3867,974,13,3,14,15,6,20
3868,974,18,1,20,9,6,0
3869,974,20,6,2,2,6,129
3870,974,154,210,8,8,6,9
3871,974,807,4,10,12,6,14
3872,974,815,10,7,7,6,34
3873,974,817,9,5,5,6,52
3874,974,822,131,3,3,6,75
3875,974,825,210,11,13,6,5
3876,974,826,5,9,11,6,4
3877,974,828,15,19,20,6,0
3878,974,830,9,4,4,6,45
3879,974,832,5,6,6,6,25
3880,974,835,4,16,17,6,0
3881,974,836,15,18,19,6,4
3882,974,838,1,12,10,6,0
3883,974,839,10,15,16,6,19
3884,974,840,3,17,18,6,0
3885,975,1,131,1,1,7,129
3886,975,4,1,12,12,7,0
3887,975,8,6,4,4,7,73
3888,975,13,3,7,7,7,20
3889,975,20,6,2,2,7,141
3890,975,154,210,14,14,7,10
3891,975,807,4,10,10,7,18
3892,975,815,10,8,8,7,44
3893,975,817,9,6,6,7,67
3894,975,822,131,3,3,7,93
3895,975,825,210,18,18,7,5
3896,975,826,5,11,11,7,4
3897,975,828,15,19,19,7,0
3898,975,830,9,5,5,7,45
3899,975,832,5,13,13,7,25
3900,975,835,4,15,15,7,0
3901,975,836,15,20,20,7,4
3902,975,838,1,16,16,7,0
3903,975,839,10,9,9,7,27
3904,975,840,3,17,17,7,2
3905,976,1,131,1,1,73,139
3906,976,4,1,19,16,73,2
3907,976,8,6,3,3,73,73
3908,976,13,3,9,9,73,20
3909,976,20,6,4,4,73,153
3910,976,154,210,16,17,73,10
3911,976,807,4,13,14,73,18
3912,976,815,10,6,6,73,44
3913,976,817,9,10,10,73,92
3914,976,822,131,2,2,73,111
3915,976,825,210,12,13,73,11
3916,976,826,5,11,11,73,4
3917,976,828,15,17,18,73,0
3918,976,830,9,5,5,73,45
3919,976,832,5,15,12,73,29
3920,976,835,4,20,20,73,0
3921,976,836,15,14,15,73,5
3922,976,838,1,18,19,73,0
3923,976,839,10,7,7,73,35
3924,976,840,3,8,8,73,17
3925,977,1,131,8,3,70,151
3926,977,4,1,12,12,70,2
3927,977,8,6,3,4,70,83
3928,977,13,3,17,17,70,22
3929,977,20,6,2,2,70,171
3930,977,154,210,6,7,70,18
3931,977,807,4,11,11,70,18
3932,977,815,10,7,8,70,50
3933,977,817,9,4,5,70,107
3934,977,822,131,1,1,70,136
3935,977,825,210,15,15,70,11
3936,977,826,5,14,14,70,4
3937,977,828,15,19,19,70,0
3938,977,830,9,5,6,70,45
3939,977,832,5,10,10,70,29
3940,977,835,4,16,16,70,0
3941,977,836,15,20,20,70,5
3942,977,838,1,13,13,70,0
3943,977,839,10,9,9,70,39
3944,977,840,3,18,18,70,18
3945,978,1,131,1,1,9,176
3946,978,4,1,20,13,9,2
3947,978,8,6,2,2,9,98
3948,978,13,3,14,15,9,23
3949,978,20,6,3,3,9,177
3950,978,154,210,10,10,9,18
3951,978,807,4,5,6,9,26
3952,978,815,10,6,7,9,52
3953,978,817,9,19,20,9,117
3954,978,822,131,9,4,9,154
3955,978,825,210,16,17,9,11
3956,978,826,5,12,12,9,4
3957,978,828,15,18,19,9,0
3958,978,830,9,4,5,9,57
3959,978,832,5,13,14,9,29
3960,978,835,4,11,11,9,0
3961,978,836,15,17,18,9,5
3962,978,838,1,8,9,9,0
3963,978,839,10,7,8,9,43
3964,978,840,3,15,16,9,18
3965,979,1,131,4,4,11,188
3966,979,4,1,7,8,11,10
3967,979,8,6,2,2,11,116
3968,979,20,6,1,1,11,202
3969,979,154,210,14,15,11,18
3970,979,807,4,12,7,11,26
3971,979,814,3,19,19,11,0
3972,979,815,10,13,14,11,56
3973,979,817,9,6,6,11,117
3974,979,822,131,3,3,11,169
3975,979,825,210,15,16,11,11
3976,979,826,5,16,13,11,4
3977,979,828,15,20,20,11,0
3978,979,830,9,5,5,11,67
3979,979,832,5,9,10,11,35
3980,979,835,4,10,11,11,0
3981,979,836,15,18,18,11,5
3982,979,838,1,8,9,11,1
3983,979,839,10,11,12,11,45
3984,979,840,3,17,17,11,18
3985,980,1,131,1,1,13,213
3986,980,4,1,10,11,13,10
3987,980,8,6,4,4,13,128
3988,980,13,3,16,16,13,27
3989,980,20,6,2,2,13,220
3990,980,154,210,11,12,13,24
3991,980,807,4,7,7,13,34
3992,980,815,10,8,8,13,56
3993,980,817,9,6,6,13,132
3994,980,822,131,3,3,13,179
3995,980,825,210,12,13,13,11
3996,980,826,5,19,17,13,4
3997,980,828,15,17,19,13,0
3998,980,830,9,5,5,13,67
3999,980,832,5,13,14,13,36
4000,980,835,4,14,10,13,0
4001,980,836,15,18,20,13,5
4002,980,838,1,20,15,13,1
4003,980,839,10,9,9,13,47
4004,980,840,3,15,18,13,18
4005,981,1,131,1,1,14,238
4006,981,4,1,19,13,14,10
4007,981,8,6,5,7,14,138
4008,981,13,3,7,9,14,31
4009,981,20,6,6,8,14,235
4010,981,154,210,20,20,14,24
4011,981,807,4,14,12,14,34
4012,981,815,10,10,11,14,58
4013,981,817,9,16,3,14,144
4014,981,822,131,4,6,14,197
4015,981,825,210,9,16,14,11
4016,981,826,5,8,14,14,4
4017,981,828,15,11,18,14,0
4018,981,830,9,13,2,14,68
4019,981,832,5,15,15,14,36
4020,981,835,4,17,17,14,0
4021,981,836,15,12,19,14,5
4022,981,838,1,18,10,14,1
4023,981,839,10,3,5,14,55
4024,981,840,3,2,4,14,24
4025,982,1,131,5,5,15,263
4026,982,4,1,8,8,15,10
4027,982,8,6,4,4,15,138
4028,982,13,3,17,17,15,31
4029,982,20,6,1,1,15,235
4030,982,154,210,15,15,15,26
4031,982,807,4,7,7,15,34
4032,982,815,10,12,12,15,68
4033,982,817,9,3,3,15,162
4034,982,822,131,6,6,15,212
4035,982,825,210,16,16,15,11
4036,982,826,5,13,13,15,4
4037,982,828,15,20,20,15,0
4038,982,830,9,2,2,15,68
4039,982,832,5,10,10,15,48
4040,982,835,4,11,11,15,8
4041,982,836,15,19,19,15,5
4042,982,838,1,9,9,15,7
4043,982,839,10,14,14,15,56
4044,982,840,3,18,18,15,28
4045,983,1,131,1,1,2,281
4046,983,4,1,10,10,2,10
4047,983,8,6,0,2,2,138
4048,983,13,3,11,11,2,33
4049,983,20,6,20,20,2,247
4050,983,154,210,16,16,2,26
4051,983,807,4,8,8,2,34
4052,983,815,10,9,9,2,76
4053,983,817,9,4,4,2,177
4054,983,822,131,5,5,2,222
4055,983,825,210,17,17,2,11
4056,983,828,15,19,19,2,0
4057,983,830,9,3,3,2,93
4058,983,832,5,14,14,2,48
4059,983,835,4,12,12,2,8
4060,983,836,15,18,18,2,5
4061,983,838,1,7,7,2,13
4062,983,839,10,6,6,2,57
4063,983,840,3,13,13,2,32
4064,983,842,5,15,15,2,0
4065,984,1,131,1,1,22,306
4066,984,4,1,20,10,22,10
4067,984,8,6,10,6,22,148
4068,984,13,3,8,9,22,34
4069,984,20,6,2,3,22,247
4070,984,154,210,13,16,22,28
4071,984,807,4,11,12,22,34
4072,984,815,10,7,8,22,82
4073,984,817,9,3,4,22,192
4074,984,822,131,6,2,22,234
4075,984,825,210,12,13,22,15
4076,984,828,15,16,19,22,0
4077,984,830,9,4,5,22,111
4078,984,832,5,19,15,22,48
4079,984,835,4,18,14,22,8
4080,984,836,15,17,20,22,5
4081,984,838,1,9,11,22,13
4082,984,839,10,5,7,22,65
4083,984,840,3,15,18,22,32
4084,984,842,5,14,17,22,0
4085,985,1,131,1,1,69,331
4086,985,4,1,8,9,69,10
4087,985,8,6,5,5,69,163
4088,985,13,3,10,11,69,36
4089,985,20,6,2,2,69,265
4090,985,154,210,12,14,69,28
4091,985,807,4,18,15,69,34
4092,985,815,10,9,10,69,86
4093,985,817,9,4,4,69,192
4094,985,822,131,3,3,69,244
4095,985,825,210,17,20,69,15
4096,985,826,5,11,12,69,5
4097,985,828,15,13,16,69,0
4098,985,830,9,16,6,69,123
4099,985,832,4,7,8,69,54
4100,985,836,15,14,19,69,5
4101,985,838,1,20,13,69,13
4102,985,839,10,6,7,69,73
4103,985,840,3,15,17,69,32
4104,985,843,5,19,18,69,0
4105,986,1,131,3,3,32,333
4106,986,4,1,18,14,32,11
4107,986,8,6,5,5,32,178
4108,986,13,3,10,11,32,36
4109,986,20,6,1,1,32,277
4110,986,154,210,15,19,32,28
4111,986,807,4,7,8,32,34
4112,986,815,10,9,10,32,92
4113,986,817,9,16,7,32,192
4114,986,822,131,4,4,32,262
4115,986,825,210,14,18,32,19
4116,986,828,15,12,16,32,0
4117,986,830,9,2,2,32,148
4118,986,832,4,8,9,32,54
4119,986,836,15,13,17,32,5
4120,986,838,1,19,15,32,13
4121,986,839,10,6,6,32,83
4122,986,840,3,11,12,32,40
4123,986,842,5,20,20,32,0
4124,986,843,5,17,13,32,0
4125,987,1,131,20,20,18,345
4126,987,4,1,6,7,18,15
4127,987,8,6,3,3,18,193
4128,987,13,3,9,10,18,42
4129,987,20,6,2,2,18,302
4130,987,154,210,11,12,18,28
4131,987,807,4,7,8,18,35
4132,987,815,10,5,6,18,94
4133,987,817,9,14,5,18,200
4134,987,822,131,1,1,18,280
4135,987,825,210,13,14,18,19
4136,987,828,15,17,19,18,0
4137,987,830,9,4,4,18,158
4138,987,832,4,8,9,18,54
4139,987,836,15,15,16,18,5
4140,987,838,1,12,13,18,13
4141,987,839,10,10,11,18,83
