,RaceIndexId,RaceId,Year,Round,CircuitId,DriverId,ConstructorId,QualifyingPosition,GridNumber,DriverPosition,TotalDriverPoints,ConstructorPoints,ConstructorPosition
1244,622,199,1998,9,9,35.0,3.0,3.0,3.0,7,11.0,19.0,4.0
1245,622,199,1998,9,9,14.0,1.0,4.0,4.0,\N,30.0,86.0,1.0
1246,622,199,1998,9,9,56.0,6.0,5.0,5.0,3,29.0,83.0,2.0
1247,622,199,1998,9,9,49.0,3.0,6.0,6.0,\N,8.0,19.0,4.0
1248,622,199,1998,9,9,71.0,17.0,7.0,7.0,\N,0.0,1.0,8.0
1249,622,199,1998,9,9,55.0,15.0,8.0,8.0,\N,3.0,4.0,7.0
1250,622,199,1998,9,9,65.0,15.0,9.0,9.0,\N,1.0,4.0,7.0
1251,622,199,1998,9,9,21.0,22.0,10.0,10.0,5,15.0,32.0,3.0
1252,622,199,1998,9,9,25.0,22.0,11.0,11.0,4,17.0,32.0,3.0
1253,622,199,1998,9,9,64.0,21.0,12.0,12.0,\N,1.0,4.0,6.0
1254,622,199,1998,9,9,63.0,21.0,13.0,13.0,\N,3.0,4.0,6.0
1255,622,199,1998,9,9,15.0,20.0,14.0,14.0,\N,0.0,0.0,11.0
1256,622,199,1998,9,9,50.0,24.0,15.0,15.0,\N,0.0,5.0,5.0
1257,622,199,1998,9,9,22.0,24.0,16.0,16.0,\N,4.0,5.0,5.0
1258,622,199,1998,9,9,68.0,25.0,17.0,17.0,9,0.0,0.0,10.0
1259,622,199,1998,9,9,74.0,18.0,18.0,18.0,\N,0.0,0.0,9.0
1260,622,199,1998,9,9,75.0,18.0,19.0,19.0,8,0.0,0.0,9.0
1261,622,199,1998,9,9,73.0,25.0,20.0,20.0,\N,0.0,0.0,10.0
1262,622,199,1998,9,9,23.0,17.0,21.0,21.0,6,1.0,1.0,8.0
1263,622,199,1998,9,9,44.0,20.0,22.0,22.0,\N,0.0,0.0,11.0
1264,623,200,1998,10,23,21.0,22.0,1.0,1.0,\N,15.0,32.0,3.0
1265,623,200,1998,10,23,55.0,15.0,2.0,2.0,\N,3.0,4.0,7.0
1266,623,200,1998,10,23,57.0,1.0,3.0,3.0,1,66.0,102.0,1.0
1267,623,200,1998,10,23,30.0,6.0,4.0,4.0,3,58.0,90.0,2.0
1268,623,200,1998,10,23,22.0,24.0,5.0,5.0,\N,4.0,5.0,5.0
1269,623,200,1998,10,23,63.0,21.0,6.0,6.0,\N,3.0,4.0,6.0
1270,623,200,1998,10,23,49.0,3.0,7.0,7.0,\N,8.0,20.0,4.0
1271,623,200,1998,10,23,56.0,6.0,8.0,8.0,4,32.0,90.0,2.0
1272,623,200,1998,10,23,23.0,17.0,9.0,9.0,5,3.0,3.0,8.0
1273,623,200,1998,10,23,44.0,20.0,10.0,10.0,\N,0.0,0.0,11.0
1274,623,200,1998,10,23,35.0,3.0,11.0,11.0,6,12.0,20.0,4.0
1275,623,200,1998,10,23,50.0,24.0,12.0,12.0,\N,0.0,5.0,5.0
1276,623,200,1998,10,23,64.0,21.0,13.0,13.0,\N,1.0,4.0,6.0
1277,623,200,1998,10,23,14.0,1.0,14.0,14.0,2,36.0,102.0,1.0
1278,623,200,1998,10,23,71.0,17.0,15.0,15.0,7,0.0,3.0,8.0
1279,623,200,1998,10,23,15.0,20.0,16.0,16.0,10,0.0,0.0,11.0
1280,623,200,1998,10,23,25.0,22.0,17.0,17.0,9,17.0,32.0,3.0
1281,623,200,1998,10,23,65.0,15.0,18.0,18.0,8,1.0,4.0,7.0
1282,623,200,1998,10,23,74.0,18.0,19.0,19.0,\N,0.0,0.0,9.0
1283,623,200,1998,10,23,68.0,25.0,20.0,20.0,\N,0.0,0.0,10.0
1284,623,200,1998,10,23,75.0,18.0,21.0,21.0,11,0.0,0.0,9.0
1285,623,200,1998,10,23,73.0,25.0,22.0,22.0,12,0.0,0.0,10.0
1286,624,201,1998,11,10,57.0,1.0,1.0,1.0,1,76.0,118.0,1.0
1287,624,201,1998,11,10,14.0,1.0,2.0,2.0,2,42.0,118.0,1.0
1288,624,201,1998,11,10,35.0,3.0,3.0,3.0,3,16.0,24.0,4.0
1289,624,201,1998,11,10,23.0,17.0,4.0,4.0,6,4.0,7.0,5.0
1290,624,201,1998,11,10,71.0,17.0,5.0,5.0,4,3.0,7.0,5.0
1291,624,201,1998,11,10,56.0,6.0,6.0,6.0,8,32.0,92.0,2.0
1292,624,201,1998,11,10,25.0,22.0,7.0,7.0,11,17.0,32.0,3.0
1293,624,201,1998,11,10,21.0,22.0,8.0,8.0,7,15.0,32.0,3.0
1294,624,201,1998,11,10,30.0,6.0,9.0,9.0,5,60.0,92.0,2.0
1295,624,201,1998,11,10,49.0,3.0,10.0,10.0,9,8.0,24.0,4.0
1296,624,201,1998,11,10,55.0,15.0,11.0,11.0,10,3.0,4.0,8.0
1297,624,201,1998,11,10,65.0,15.0,12.0,12.0,\N,1.0,4.0,8.0
1298,624,201,1998,11,10,22.0,24.0,13.0,13.0,\N,4.0,5.0,6.0
1299,624,201,1998,11,10,15.0,20.0,14.0,14.0,12,0.0,0.0,11.0
1300,624,201,1998,11,10,68.0,25.0,15.0,15.0,13,0.0,0.0,10.0
1301,624,201,1998,11,10,44.0,20.0,16.0,16.0,15,0.0,0.0,11.0
1302,624,201,1998,11,10,63.0,21.0,17.0,17.0,14,3.0,4.0,7.0
1303,624,201,1998,11,10,64.0,21.0,18.0,18.0,\N,1.0,4.0,7.0
1304,624,201,1998,11,10,50.0,24.0,19.0,19.0,\N,0.0,5.0,6.0
1305,624,201,1998,11,10,75.0,18.0,20.0,20.0,\N,0.0,0.0,9.0
1306,624,201,1998,11,10,74.0,18.0,21.0,21.0,16,0.0,0.0,9.0
1307,626,203,1998,13,13,57.0,1.0,1.0,1.0,\N,77.0,125.0,1.0
1308,626,203,1998,13,13,14.0,1.0,2.0,2.0,7,48.0,125.0,1.0
1309,626,203,1998,13,13,71.0,17.0,3.0,3.0,1,16.0,26.0,5.0
1310,626,203,1998,13,13,30.0,6.0,4.0,4.0,\N,70.0,102.0,2.0
1311,626,203,1998,13,13,56.0,6.0,5.0,5.0,\N,32.0,102.0,2.0
1312,626,203,1998,13,13,35.0,3.0,6.0,6.0,\N,20.0,33.0,3.0
1313,626,203,1998,13,13,21.0,22.0,7.0,7.0,\N,15.0,32.0,4.0
1314,626,203,1998,13,13,23.0,17.0,8.0,8.0,2,10.0,26.0,5.0
1315,626,203,1998,13,13,49.0,3.0,9.0,9.0,4,13.0,33.0,3.0
1316,626,203,1998,13,13,55.0,15.0,10.0,10.0,3,7.0,8.0,6.0
1317,626,203,1998,13,13,25.0,22.0,11.0,11.0,\N,17.0,32.0,4.0
1318,626,203,1998,13,13,65.0,15.0,12.0,12.0,\N,1.0,8.0,6.0
1319,626,203,1998,13,13,15.0,20.0,13.0,13.0,6,1.0,1.0,9.0
1320,626,203,1998,13,13,22.0,24.0,14.0,15.0,\N,4.0,5.0,8.0
1321,626,203,1998,13,13,44.0,20.0,15.0,14.0,\N,0.0,1.0,9.0
1322,626,203,1998,13,13,64.0,21.0,16.0,16.0,5,3.0,6.0,7.0
1323,626,203,1998,13,13,50.0,24.0,17.0,17.0,\N,0.0,5.0,8.0
1324,626,203,1998,13,13,63.0,21.0,18.0,18.0,\N,3.0,6.0,7.0
1325,626,203,1998,13,13,68.0,25.0,19.0,19.0,\N,0.0,0.0,11.0
1326,626,203,1998,13,13,73.0,25.0,20.0,20.0,\N,0.0,0.0,11.0
1327,626,203,1998,13,13,75.0,18.0,21.0,21.0,8,0.0,0.0,10.0
1328,626,203,1998,13,13,74.0,18.0,22.0,22.0,\N,0.0,0.0,10.0
1329,630,175,1999,1,1,57.0,1.0,1.0,1.0,\N,0.0,0.0,
1330,630,175,1999,1,1,14.0,1.0,2.0,2.0,\N,0.0,0.0,
1331,630,175,1999,1,1,30.0,6.0,3.0,3.0,8,0.0,10.0,1.0
1332,630,175,1999,1,1,22.0,24.0,4.0,4.0,5,2.0,2.0,5.0
1333,630,175,1999,1,1,49.0,17.0,5.0,5.0,2,6.0,6.0,2.0
1334,630,175,1999,1,1,56.0,6.0,6.0,6.0,1,10.0,10.0,1.0
1335,630,175,1999,1,1,21.0,22.0,7.0,7.0,4,3.0,3.0,4.0
1336,630,175,1999,1,1,23.0,3.0,8.0,8.0,3,4.0,4.0,3.0
1337,630,175,1999,1,1,71.0,17.0,9.0,9.0,\N,0.0,6.0,2.0
1338,630,175,1999,1,1,25.0,22.0,10.0,10.0,\N,0.0,3.0,4.0
1339,630,175,1999,1,1,35.0,16.0,11.0,11.0,\N,0.0,0.0,
1340,630,175,1999,1,1,15.0,20.0,12.0,12.0,\N,0.0,0.0,
1341,630,175,1999,1,1,65.0,24.0,13.0,13.0,\N,0.0,2.0,5.0
1342,630,175,1999,1,1,64.0,15.0,14.0,14.0,\N,0.0,0.0,
1343,630,175,1999,1,1,70.0,3.0,15.0,15.0,\N,0.0,4.0,3.0
1344,630,175,1999,1,1,55.0,15.0,16.0,16.0,\N,0.0,0.0,
1345,630,175,1999,1,1,68.0,21.0,17.0,17.0,7,0.0,1.0,6.0
1346,630,175,1999,1,1,37.0,21.0,18.0,18.0,6,1.0,1.0,6.0
1347,630,175,1999,1,1,41.0,16.0,19.0,19.0,\N,0.0,0.0,
1348,630,175,1999,1,1,44.0,20.0,20.0,20.0,\N,0.0,0.0,
1349,630,175,1999,1,1,69.0,18.0,21.0,21.0,\N,0.0,0.0,
1350,630,175,1999,1,1,48.0,18.0,22.0,22.0,\N,0.0,0.0,
1351,631,176,1999,2,18,57.0,1.0,1.0,1.0,1,10.0,10.0,2.0
1352,631,176,1999,2,18,14.0,1.0,2.0,2.0,\N,0.0,10.0,2.0
1353,631,176,1999,2,18,22.0,24.0,3.0,3.0,\N,2.0,2.0,6.0
1354,631,176,1999,2,18,30.0,6.0,4.0,4.0,2,6.0,18.0,1.0
1355,631,176,1999,2,18,21.0,22.0,5.0,5.0,\N,3.0,3.0,5.0
1356,631,176,1999,2,18,56.0,6.0,6.0,6.0,5,12.0,18.0,1.0
1357,631,176,1999,2,18,71.0,17.0,7.0,7.0,\N,0.0,10.0,3.0
1358,631,176,1999,2,18,49.0,17.0,8.0,8.0,3,10.0,10.0,3.0
1359,631,176,1999,2,18,25.0,22.0,9.0,9.0,7,0.0,3.0,5.0
1360,631,176,1999,2,18,65.0,24.0,10.0,10.0,\N,0.0,2.0,6.0
1361,631,176,1999,2,18,23.0,3.0,11.0,11.0,4,7.0,7.0,4.0
1362,631,176,1999,2,18,44.0,20.0,12.0,12.0,6,1.0,1.0,8.0
1363,631,176,1999,2,18,15.0,20.0,13.0,13.0,\N,0.0,1.0,8.0
1364,631,176,1999,2,18,55.0,15.0,14.0,14.0,\N,0.0,0.0,
1365,631,176,1999,2,18,64.0,15.0,15.0,15.0,\N,0.0,0.0,
1366,631,176,1999,2,18,70.0,3.0,16.0,16.0,\N,0.0,7.0,4.0
1367,631,176,1999,2,18,72.0,18.0,17.0,18.0,\N,0.0,0.0,9.0
1368,631,176,1999,2,18,37.0,21.0,18.0,17.0,\N,1.0,1.0,7.0
1369,631,176,1999,2,18,68.0,21.0,19.0,19.0,8,0.0,1.0,7.0
1370,631,176,1999,2,18,48.0,18.0,20.0,20.0,9,0.0,0.0,9.0
1371,631,176,1999,2,18,35.0,16.0,21.0,21.0,\N,0.0,0.0,
1372,632,177,1999,3,21,57.0,1.0,1.0,1.0,\N,10.0,16.0,2.0
1373,632,177,1999,3,21,14.0,1.0,2.0,2.0,2,6.0,16.0,2.0
1374,632,177,1999,3,21,30.0,6.0,3.0,3.0,1,16.0,28.0,1.0
1375,632,177,1999,3,21,56.0,6.0,4.0,4.0,\N,12.0,28.0,1.0
1376,632,177,1999,3,21,35.0,16.0,5.0,14.0,\N,0.0,0.0,10.0
1377,632,177,1999,3,21,22.0,24.0,6.0,6.0,3,6.0,6.0,5.0
1378,632,177,1999,3,21,49.0,17.0,7.0,7.0,\N,10.0,13.0,3.0
1379,632,177,1999,3,21,71.0,17.0,8.0,8.0,4,3.0,13.0,3.0
1380,632,177,1999,3,21,23.0,3.0,9.0,9.0,\N,7.0,7.0,4.0
1381,632,177,1999,3,21,70.0,3.0,10.0,10.0,11,0.0,7.0,4.0
1382,632,177,1999,3,21,44.0,20.0,11.0,11.0,\N,1.0,1.0,8.0
1383,632,177,1999,3,21,65.0,24.0,12.0,12.0,10,0.0,6.0,5.0
1384,632,177,1999,3,21,55.0,15.0,13.0,13.0,6,1.0,1.0,9.0
1385,632,177,1999,3,21,15.0,20.0,14.0,5.0,\N,0.0,1.0,8.0
1386,632,177,1999,3,21,64.0,15.0,15.0,15.0,\N,0.0,1.0,9.0
1387,632,177,1999,3,21,21.0,22.0,16.0,16.0,5,5.0,5.0,6.0
1388,632,177,1999,3,21,25.0,22.0,17.0,17.0,\N,0.0,5.0,6.0
1389,632,177,1999,3,21,37.0,21.0,18.0,18.0,\N,1.0,1.0,7.0
1390,632,177,1999,3,21,63.0,16.0,19.0,19.0,7,0.0,0.0,10.0
1391,632,177,1999,3,21,68.0,21.0,20.0,20.0,\N,0.0,1.0,7.0
1392,632,177,1999,3,21,48.0,18.0,21.0,21.0,9,0.0,0.0,11.0
1393,632,177,1999,3,21,69.0,18.0,22.0,22.0,8,0.0,0.0,11.0
1394,646,158,2000,1,1,57.0,1.0,1.0,1.0,\N,0.0,0.0,
1395,646,158,2000,1,1,14.0,1.0,2.0,2.0,\N,0.0,0.0,
1396,646,158,2000,1,1,30.0,6.0,3.0,3.0,1,10.0,16.0,1.0
1397,646,158,2000,1,1,22.0,6.0,4.0,4.0,2,6.0,16.0,1.0
1398,646,158,2000,1,1,49.0,17.0,5.0,5.0,\N,0.0,0.0,
1399,646,158,2000,1,1,15.0,17.0,6.0,6.0,\N,0.0,0.0,
1400,646,158,2000,1,1,56.0,19.0,7.0,7.0,\N,0.0,0.0,
1401,646,158,2000,1,1,35.0,16.0,8.0,8.0,4,3.0,4.0,3.0
1402,646,158,2000,1,1,21.0,22.0,9.0,9.0,5,2.0,2.0,4.0
1403,646,158,2000,1,1,63.0,15.0,10.0,10.0,\N,0.0,0.0,
1404,646,158,2000,1,1,23.0,3.0,11.0,11.0,3,4.0,4.0,2.0
1405,646,158,2000,1,1,37.0,21.0,12.0,12.0,\N,0.0,0.0,
1406,646,158,2000,1,1,50.0,21.0,13.0,13.0,\N,0.0,0.0,
1407,646,158,2000,1,1,25.0,22.0,14.0,14.0,7,0.0,2.0,4.0
1408,646,158,2000,1,1,2.0,20.0,15.0,15.0,9,0.0,0.0,6.0
1409,646,158,2000,1,1,41.0,16.0,16.0,16.0,6,1.0,4.0,3.0
1410,646,158,2000,1,1,55.0,20.0,17.0,17.0,\N,0.0,0.0,6.0
1411,646,158,2000,1,1,48.0,18.0,18.0,18.0,8,0.0,0.0,5.0
1412,646,158,2000,1,1,64.0,15.0,19.0,19.0,\N,0.0,0.0,
1413,646,158,2000,1,1,65.0,19.0,20.0,20.0,\N,0.0,0.0,
1414,646,158,2000,1,1,18.0,3.0,21.0,21.0,\N,0.0,4.0,2.0
1415,646,158,2000,1,1,60.0,18.0,22.0,22.0,\N,0.0,0.0,5.0
1416,648,160,2000,3,21,57.0,1.0,1.0,1.0,2,6.0,10.0,2.0
1417,648,160,2000,3,21,30.0,6.0,2.0,2.0,1,30.0,39.0,1.0
1418,648,160,2000,3,21,14.0,1.0,3.0,3.0,3,4.0,10.0,2.0
1419,648,160,2000,3,21,22.0,6.0,4.0,4.0,4,9.0,39.0,1.0
1420,648,160,2000,3,21,23.0,3.0,5.0,5.0,\N,6.0,7.0,5.0
1421,648,160,2000,3,21,49.0,17.0,6.0,6.0,\N,4.0,7.0,4.0
1422,648,160,2000,3,21,56.0,19.0,7.0,7.0,7,0.0,0.0,9.0
1423,648,160,2000,3,21,15.0,17.0,8.0,8.0,15,3.0,7.0,4.0
1424,648,160,2000,3,21,35.0,16.0,9.0,9.0,5,5.0,6.0,6.0
1425,648,160,2000,3,21,64.0,15.0,10.0,10.0,8,0.0,1.0,7.0
1426,648,160,2000,3,21,25.0,22.0,11.0,11.0,9,0.0,8.0,3.0
1427,648,160,2000,3,21,63.0,15.0,12.0,12.0,6,1.0,1.0,7.0
1428,648,160,2000,3,21,37.0,21.0,13.0,13.0,\N,0.0,0.0,8.0
1429,648,160,2000,3,21,41.0,16.0,14.0,14.0,12,1.0,6.0,6.0
1430,648,160,2000,3,21,55.0,20.0,15.0,15.0,\N,0.0,0.0,11.0
1431,648,160,2000,3,21,50.0,21.0,16.0,16.0,14,0.0,0.0,8.0
1432,648,160,2000,3,21,65.0,19.0,17.0,17.0,10,0.0,0.0,9.0
1433,648,160,2000,3,21,18.0,3.0,18.0,18.0,\N,1.0,7.0,5.0
1434,648,160,2000,3,21,21.0,22.0,19.0,19.0,11,8.0,8.0,3.0
1435,648,160,2000,3,21,60.0,18.0,20.0,20.0,13,0.0,0.0,10.0
1436,648,160,2000,3,21,48.0,18.0,21.0,21.0,\N,0.0,0.0,10.0
1437,648,160,2000,3,21,2.0,20.0,22.0,22.0,\N,0.0,0.0,11.0
1438,649,161,2000,4,9,22.0,6.0,1.0,1.0,\N,9.0,43.0,1.0
1439,649,161,2000,4,9,49.0,17.0,2.0,2.0,17,4.0,8.0,5.0
1440,649,161,2000,4,9,57.0,1.0,3.0,3.0,2,12.0,26.0,2.0
1441,649,161,2000,4,9,14.0,1.0,4.0,4.0,1,14.0,26.0,2.0
1442,649,161,2000,4,9,30.0,6.0,5.0,5.0,3,34.0,43.0,1.0
1443,649,161,2000,4,9,18.0,3.0,6.0,6.0,5,3.0,12.0,3.0
1444,649,161,2000,4,9,23.0,3.0,7.0,7.0,4,9.0,12.0,3.0
1445,649,161,2000,4,9,50.0,21.0,8.0,8.0,\N,0.0,0.0,8.0
1446,649,161,2000,4,9,56.0,19.0,9.0,9.0,13,0.0,0.0,9.0
1447,649,161,2000,4,9,35.0,16.0,10.0,10.0,16,5.0,6.0,6.0
1448,649,161,2000,4,9,15.0,17.0,11.0,11.0,6,4.0,8.0,5.0
1449,649,161,2000,4,9,21.0,22.0,12.0,12.0,7,8.0,8.0,4.0
1450,649,161,2000,4,9,64.0,15.0,13.0,13.0,11,0.0,1.0,7.0
1451,649,161,2000,4,9,65.0,19.0,14.0,14.0,12,0.0,0.0,9.0
1452,649,161,2000,4,9,55.0,20.0,15.0,15.0,10,0.0,0.0,11.0
1453,649,161,2000,4,9,41.0,16.0,16.0,16.0,\N,1.0,6.0,6.0
1454,649,161,2000,4,9,2.0,20.0,17.0,17.0,\N,0.0,0.0,11.0
1455,649,161,2000,4,9,63.0,15.0,18.0,18.0,8,1.0,1.0,7.0
1456,649,161,2000,4,9,37.0,21.0,19.0,19.0,\N,0.0,0.0,8.0
1457,649,161,2000,4,9,25.0,22.0,20.0,20.0,9,0.0,8.0,4.0
1458,649,161,2000,4,9,48.0,18.0,21.0,21.0,14,0.0,0.0,10.0
1459,649,161,2000,4,9,60.0,18.0,22.0,22.0,15,0.0,0.0,10.0
1460,661,173,2000,16,22,30.0,6.0,1.0,1.0,1,98.0,156.0,1.0
1461,661,173,2000,16,22,57.0,1.0,2.0,2.0,2,86.0,153.0,2.0
1462,661,173,2000,16,22,14.0,1.0,3.0,3.0,3,67.0,153.0,2.0
1463,661,173,2000,16,22,22.0,6.0,4.0,4.0,4,58.0,156.0,1.0
1464,661,173,2000,16,22,18.0,3.0,5.0,5.0,5,12.0,36.0,3.0
1465,661,173,2000,16,22,23.0,3.0,6.0,6.0,\N,24.0,36.0,3.0
1466,661,173,2000,16,22,56.0,19.0,7.0,7.0,8,3.0,3.0,9.0
1467,661,173,2000,16,22,49.0,17.0,8.0,8.0,\N,11.0,17.0,6.0
1468,661,173,2000,16,22,35.0,16.0,9.0,9.0,6,15.0,18.0,5.0
1469,661,173,2000,16,22,65.0,19.0,10.0,10.0,7,0.0,3.0,9.0
1470,661,173,2000,16,22,25.0,22.0,11.0,11.0,\N,2.0,20.0,4.0
1471,661,173,2000,16,22,21.0,22.0,12.0,12.0,14,18.0,20.0,4.0
1472,661,173,2000,16,22,37.0,21.0,13.0,13.0,12,2.0,7.0,7.0
1473,661,173,2000,16,22,50.0,21.0,14.0,14.0,\N,5.0,7.0,7.0
1474,661,173,2000,16,22,15.0,17.0,15.0,15.0,13,6.0,17.0,6.0
1475,661,173,2000,16,22,2.0,20.0,16.0,16.0,\N,0.0,0.0,11.0
1476,661,173,2000,16,22,55.0,20.0,17.0,17.0,\N,0.0,0.0,11.0
1477,661,173,2000,16,22,41.0,16.0,18.0,18.0,9,3.0,18.0,5.0
1478,661,173,2000,16,22,63.0,15.0,19.0,19.0,10,6.0,6.0,8.0
1479,661,173,2000,16,22,64.0,15.0,20.0,20.0,11,0.0,6.0,8.0
1480,661,173,2000,16,22,48.0,18.0,21.0,21.0,\N,0.0,0.0,10.0
1481,661,173,2000,16,22,60.0,18.0,22.0,22.0,15,0.0,0.0,10.0
1482,678,156,2001,16,19,30.0,6.0,1.0,1.0,2,113.0,167.0,1.0
1483,678,156,2001,16,19,23.0,3.0,2.0,2.0,\N,48.0,73.0,3.0
1484,678,156,2001,16,19,31.0,3.0,3.0,3.0,\N,25.0,73.0,3.0
1485,678,156,2001,16,19,57.0,1.0,4.0,4.0,1,34.0,95.0,2.0
1486,678,156,2001,16,19,22.0,6.0,5.0,5.0,15,54.0,167.0,1.0
1487,678,156,2001,16,19,2.0,15.0,6.0,6.0,6,12.0,21.0,4.0
1488,678,156,2001,16,19,14.0,1.0,7.0,7.0,3,61.0,95.0,2.0
1489,678,156,2001,16,19,15.0,17.0,8.0,8.0,4,12.0,19.0,5.0
1490,678,156,2001,16,19,55.0,17.0,9.0,9.0,7,5.0,19.0,5.0
1491,678,156,2001,16,19,18.0,22.0,10.0,10.0,9,2.0,10.0,7.0
1492,678,156,2001,16,19,8.0,15.0,11.0,11.0,\N,9.0,21.0,4.0
1493,678,156,2001,16,19,21.0,22.0,12.0,12.0,8,8.0,10.0,7.0
1494,678,156,2001,16,19,44.0,16.0,13.0,13.0,11,5.0,17.0,6.0
1495,678,156,2001,16,19,56.0,19.0,14.0,14.0,5,6.0,9.0,8.0
1496,678,156,2001,16,19,49.0,20.0,15.0,15.0,10,6.0,4.0,9.0
1497,678,156,2001,16,19,37.0,19.0,16.0,16.0,12,3.0,9.0,8.0
1498,678,156,2001,16,19,4.0,18.0,17.0,17.0,\N,0.0,0.0,11.0
1499,678,156,2001,16,19,35.0,16.0,18.0,18.0,\N,12.0,17.0,6.0
1500,678,156,2001,16,19,59.0,21.0,19.0,19.0,13,0.0,1.0,10.0
1501,678,156,2001,16,19,50.0,21.0,20.0,20.0,\N,1.0,1.0,10.0
1502,678,156,2001,16,19,61.0,20.0,21.0,21.0,14,0.0,4.0,9.0
1503,678,156,2001,16,19,62.0,18.0,22.0,22.0,\N,0.0,0.0,11.0
1504,681,125,2002,2,2,30.0,6.0,1.0,1.0,3,14.0,14.0,2.0
1505,681,125,2002,2,2,31.0,3.0,2.0,2.0,2,12.0,22.0,1.0
1506,681,125,2002,2,2,22.0,6.0,3.0,3.0,\N,0.0,14.0,2.0
1507,681,125,2002,2,2,23.0,3.0,4.0,4.0,1,10.0,22.0,1.0
1508,681,125,2002,2,2,8.0,1.0,5.0,5.0,\N,4.0,4.0,3.0
1509,681,125,2002,2,2,14.0,1.0,6.0,6.0,\N,0.0,4.0,3.0
1510,681,125,2002,2,2,2.0,15.0,7.0,7.0,5,2.0,3.0,6.0
1511,681,125,2002,2,2,18.0,4.0,8.0,8.0,4,3.0,3.0,5.0
1512,681,125,2002,2,2,21.0,17.0,9.0,9.0,13,0.0,0.0,10.0
1513,681,125,2002,2,2,63.0,7.0,10.0,10.0,12,1.0,1.0,8.0
1514,681,125,2002,2,2,49.0,21.0,11.0,11.0,11,0.0,0.0,11.0
1515,681,125,2002,2,2,15.0,4.0,12.0,12.0,\N,0.0,3.0,5.0
1516,681,125,2002,2,2,35.0,16.0,13.0,13.0,8,0.0,0.0,9.0
1517,681,125,2002,2,2,13.0,15.0,14.0,14.0,6,1.0,3.0,6.0
1518,681,125,2002,2,2,11.0,17.0,15.0,15.0,9,0.0,0.0,10.0
1519,681,125,2002,2,2,59.0,21.0,16.0,16.0,\N,0.0,0.0,11.0
1520,681,125,2002,2,2,37.0,19.0,17.0,17.0,10,0.0,3.0,4.0
1521,681,125,2002,2,2,44.0,16.0,18.0,18.0,\N,0.0,0.0,9.0
1522,681,125,2002,2,2,66.0,7.0,19.0,19.0,7,0.0,1.0,8.0
1523,681,125,2002,2,2,56.0,19.0,20.0,20.0,\N,3.0,3.0,4.0
1524,681,125,2002,2,2,17.0,18.0,21.0,21.0,\N,2.0,2.0,7.0
1525,681,125,2002,2,2,62.0,18.0,22.0,22.0,\N,0.0,2.0,7.0
1526,696,140,2002,17,22,30.0,6.0,1.0,1.0,1,144.0,221.0,1.0
1527,696,140,2002,17,22,22.0,6.0,2.0,2.0,2,77.0,221.0,1.0
1528,696,140,2002,17,22,14.0,1.0,3.0,3.0,\N,41.0,65.0,3.0
1529,696,140,2002,17,22,8.0,1.0,4.0,4.0,3,24.0,65.0,3.0
1530,696,140,2002,17,22,23.0,3.0,5.0,5.0,11,42.0,92.0,2.0
1531,696,140,2002,17,22,31.0,3.0,6.0,6.0,4,50.0,92.0,2.0
1532,696,140,2002,17,22,11.0,17.0,7.0,7.0,5,2.0,9.0,6.0
1533,696,140,2002,17,22,21.0,17.0,8.0,8.0,\N,7.0,9.0,6.0
1534,696,140,2002,17,22,35.0,16.0,9.0,9.0,\N,4.0,7.0,8.0
1535,696,140,2002,17,22,18.0,4.0,10.0,10.0,6,14.0,23.0,4.0
1536,696,140,2002,17,22,15.0,4.0,11.0,11.0,\N,9.0,23.0,4.0
1537,696,140,2002,17,22,2.0,15.0,12.0,12.0,7,7.0,11.0,5.0
1538,696,140,2002,17,22,63.0,7.0,13.0,13.0,8,2.0,2.0,10.0
1539,696,140,2002,17,22,56.0,19.0,14.0,14.0,9,8.0,8.0,7.0
1540,696,140,2002,17,22,13.0,15.0,15.0,15.0,\N,4.0,11.0,5.0
1541,696,140,2002,17,22,44.0,16.0,16.0,16.0,\N,3.0,7.0,8.0
1542,696,140,2002,17,22,37.0,19.0,17.0,17.0,\N,0.0,8.0,7.0
1543,696,140,2002,17,22,66.0,7.0,18.0,18.0,\N,0.0,2.0,10.0
1544,696,140,2002,17,22,17.0,18.0,19.0,19.0,10,2.0,2.0,9.0
1545,696,140,2002,17,22,62.0,18.0,20.0,20.0,\N,0.0,2.0,9.0
1546,697,108,2003,1,1,30.0,6.0,1.0,1.0,4,5.0,5.0,4.0
1547,697,108,2003,1,1,22.0,6.0,2.0,2.0,\N,0.0,5.0,4.0
1548,697,108,2003,1,1,31.0,3.0,3.0,3.0,2,8.0,9.0,2.0
1549,697,108,2003,1,1,49.0,15.0,4.0,4.0,6,3.0,3.0,5.0
1550,697,108,2003,1,1,44.0,7.0,5.0,5.0,\N,0.0,0.0,
1551,697,108,2003,1,1,35.0,16.0,6.0,6.0,9,0.0,0.0,6.0
1552,697,108,2003,1,1,2.0,15.0,7.0,7.0,\N,0.0,3.0,5.0
1553,697,108,2003,1,1,18.0,16.0,8.0,8.0,10,0.0,0.0,6.0
1554,697,108,2003,1,1,23.0,3.0,9.0,9.0,8,1.0,9.0,2.0
1555,697,108,2003,1,1,4.0,4.0,10.0,10.0,7,2.0,6.0,3.0
1556,697,108,2003,1,1,14.0,1.0,11.0,11.0,1,10.0,16.0,1.0
1557,697,108,2003,1,1,15.0,4.0,12.0,12.0,5,4.0,6.0,3.0
